pedido_id,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,data_efetivacao,order_bump,pedido_pai_ob,SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,dia_semana_compra,mes_compra,compra_fim_semana,valor_parcela,tem_order_bump,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,produtor_encoded,lancamento_encoded,segmento_encoded,categoria_risco_score_encoded,endereco_cep_encoded,endereco_estado_encoded,endereco_cidade_encoded,nascimento_encoded,modalidade_encoded,MENSAGEM_TIPO_REGISTRO_encoded
1955271,Produtor_0579,Lancamento_3884,Emagrecimento,174.0,Alto,25945340,RJ,Cidade_2073,1984-01-19,42,Crédito Acessível,2157.0,12,2026-01-14 14:06:00,Desconhecido,0.0,524,1,513,99,0,2722,515,496,APTOS,2,1,0,179.75,0,1,8,608.75,99.0,237,1130,2,0,6991,20,1010,6320,1,0
1954688,Produtor_0667,Lancamento_2423,Outros,543.0,Médio,89225-785,SC,Cidade_2758,2005-06-25,20,Crédito Acessível,2606.28,12,2026-01-14 14:06:00,Desconhecido,0.0,597,3,632,99,100,1507,592,558,APTOS,2,1,0,217.19000000000003,0,1,8,511.0,0.9801980198019802,272,720,7,3,19249,25,1347,12118,1,0
1955661,Produtor_0579,Lancamento_3884,Emagrecimento,300.0,Alto,02925-160,SP,Cidade_5362,1962-04-14,63,Crédito Acessível,2157.0,12,2026-01-14 14:07:00,Desconhecido,0.0,598,1,517,99,22,2486,543,558,APTOS,2,1,0,179.75,0,1,8,603.0,4.304347826086956,237,1130,2,0,307,27,2554,837,1,0
1955706,Produtor_2236,Lancamento_4671,Financeiro,444.0,Médio,96470000,RS,Cidade_4015,1978-07-06,47,Crédito Acessível,12410.76,12,2026-01-14 14:09:00,Desconhecido,0.0,563,6,521,99,87,1892,571,611,APTOS,2,1,0,1034.23,0,1,8,543.75,1.125,941,1466,4,3,20380,24,1946,4579,1,0
1955787,Produtor_0579,Lancamento_3884,Emagrecimento,825.0,Baixo,96400-150,RS,Cidade_0485,1972-11-19,53,Crédito Acessível,2157.0,12,2026-01-14 14:10:00,Desconhecido,0.0,617,5,701,99,100,5951,693,718,APTOS,2,1,0,179.75,0,1,8,1110.5,0.9801980198019802,237,1130,2,1,20365,24,237,2991,1,0
1955858,Produtor_1734,Lancamento_0279,Mentoria,219.0,Alto,48903-040,BA,Cidade_2790,1997-03-18,28,Crédito Acessível,2106.12,12,2026-01-14 14:23:00,Desconhecido,0.0,506,1,482,99,998,2037,491,482,APTOS,2,1,0,175.51,0,1,8,637.0,0.0990990990990991,732,81,6,0,11207,4,1363,10268,1,0
1955846,Produtor_0906,Lancamento_1532,Outros,553.0,Médio,36202-536,MG,Cidade_0525,2002-01-22,24,Crédito Acessível,1214.34,6,2026-01-14 14:24:00,Desconhecido,0.0,695,3,671,99,98,1507,677,720,APTOS,2,1,0,202.39,0,1,8,558.75,1.0,365,498,7,3,9273,11,256,11477,1,0
1876560,Produtor_0683,Lancamento_0232,Autoconhecimento,287.0,Alto,66811-130,PA,Cidade_0627,1993-03-09,32,Crédito Acessível,1792.8,12,2026-01-14 14:25:00,Desconhecido,0.0,625,1,582,99,22,4712,581,583,APTOS,2,1,0,149.4,0,1,8,900.625,4.304347826086956,278,67,0,0,13765,15,313,9107,1,0
1955823,Produtor_0099,Lancamento_3709,Outros,417.0,Médio,25056-340,RJ,Cidade_1695,2000-01-13,26,Crédito Acessível,1315.71,11,2026-01-14 14:25:00,Desconhecido,0.0,543,3,543,99,100,1000,524,542,APTOS,2,1,0,119.61,0,1,8,419.25,0.9801980198019802,42,1079,7,3,6796,20,837,11010,1,0
1952513,Produtor_0586,Lancamento_2141,Mentoria,0.0,Alto,20921440,RJ,Cidade_4446,1984-09-18,41,Crédito Acessível,2396.04,12,2026-01-14 14:29:00,Desconhecido,0.0,506,7,494,99,100,2670,507,542,APTOS,2,1,0,199.67,0,1,8,615.625,0.9801980198019802,240,603,6,0,5795,20,2165,6532,1,0
1953464,Produtor_2180,Lancamento_2558,Outros,191.0,Alto,11710-010,SP,Cidade_4205,1995-12-09,30,Crédito Acessível,7140.0,24,2026-01-14 14:30:00,Desconhecido,0.0,524,1,564,99,76,1216,518,501,APTOS,2,1,0,297.5,0,1,8,437.375,1.2857142857142858,917,765,7,0,2807,27,2041,9900,1,0
1955005,Produtor_1698,Lancamento_4110,Outros,183.0,Alto,45065-140,BA,Cidade_5852,2003-12-02,22,Crédito Acessível,515.52,6,2026-01-14 14:35:00,Desconhecido,0.0,513,1,540,99,69,1568,507,506,APTOS,2,1,0,85.92,0,1,8,475.375,1.4142857142857144,717,1241,7,0,10820,4,2801,11858,1,0
1955894,Produtor_1734,Lancamento_0279,Mentoria,109.0,Alto,79490176,MS,Cidade_5279,1992-09-25,33,Crédito Acessível,2072.62,11,2026-01-14 14:36:00,Desconhecido,0.0,566,2,612,99,999,1735,544,573,APTOS,2,1,0,188.42,0,1,8,641.25,0.099,732,81,6,0,17068,12,2471,8983,1,0
1731374,Produtor_0025,Lancamento_2113,Empreendedor,727.0,Baixo,28994-358,RJ,Cidade_4837,1996-11-19,29,Crédito Acessível,989.16,12,2026-01-14 14:37:00,Desconhecido,0.0,634,2,670,99,100,1602,607,584,APTOS,2,1,0,82.42999999999999,0,1,8,537.25,0.9801980198019802,12,575,3,1,7623,20,2352,10177,1,0
1955949,Produtor_0683,Lancamento_0232,Autoconhecimento,336.0,Médio,21745-290,RJ,Cidade_4307,1966-04-11,59,Antecipação Produtor,1792.8,12,2026-01-14 14:40:00,Desconhecido,0.0,625,3,609,2,91,8897,595,625,APTOS,2,1,0,149.4,0,1,8,1430.875,0.0217391304347826,278,67,0,3,6021,20,2092,1486,0,0
1955656,Produtor_0579,Lancamento_3884,Emagrecimento,701.0,Baixo,30220-270,MG,Cidade_0618,1962-02-11,63,Crédito Acessível,2157.0,12,2026-01-14 14:42:00,Desconhecido,0.0,730,6,734,2,96,22222,734,668,APTOS,2,1,0,179.75,0,1,8,3149.0,0.0206185567010309,237,1130,2,1,8038,11,309,813,1,0
1955848,Produtor_1308,Lancamento_3693,Empreendedor,329.0,Médio,59619-330,RN,Cidade_3374,1952-12-15,73,Crédito Acessível,1237.32,12,2026-01-14 14:42:00,Desconhecido,0.0,598,6,595,2,97,721,621,625,APTOS,2,1,0,103.11,0,1,8,408.125,0.0204081632653061,555,1063,3,3,12559,21,1631,114,1,0
1954201,Produtor_0683,Lancamento_0232,Autoconhecimento,866.0,Baixo,13214-590,SP,Cidade_2800,1971-08-21,54,Antecipação Produtor,2745.9,6,2026-01-14 14:42:00,Desconhecido,0.0,594,7,745,99,100,10623,729,717,APTOS,2,1,0,457.65,0,1,8,1701.75,0.9801980198019802,278,67,0,1,3666,27,1366,2654,0,0
1944269,Produtor_0680,Lancamento_1488,Financeiro,204.0,Alto,65900-545,MA,Cidade_2316,1995-05-17,30,Crédito Acessível,2403.6,10,2026-01-14 14:43:00,Desconhecido,0.0,507,1,496,99,33,2705,508,496,APTOS,2,1,0,240.36,0,1,8,605.625,2.911764705882353,277,490,4,0,13554,10,1124,9737,1,0
1955554,Produtor_0579,Lancamento_3884,Emagrecimento,326.0,Médio,89211-425,SC,Cidade_2758,1981-02-16,44,Crédito Acessível,2157.0,12,2026-01-14 14:43:00,Desconhecido,0.0,576,3,528,99,0,4791,542,508,APTOS,2,1,0,179.75,0,1,8,880.875,99.0,237,1130,2,3,19203,25,1347,5371,1,0
1836746,Produtor_2096,Lancamento_2765,Autodesenvolvimento,238.0,Alto,13419155,SP,Cidade_4032,1980-06-16,45,Crédito Acessível,3187.69,11,2026-01-14 14:43:00,Desconhecido,0.0,479,2,543,99,100,1763,529,477,APTOS,2,1,0,289.79,0,1,8,499.0,0.9801980198019802,885,831,1,0,3936,27,1954,5171,1,0
1955963,Produtor_0103,Lancamento_0887,Empreendedor,339.0,Médio,89620-000,SC,Cidade_1053,1998-02-25,27,Crédito Acessível,312.64,2,2026-01-14 14:44:00,Desconhecido,0.0,527,2,537,99,100,2000,532,524,APTOS,2,1,0,156.32,0,1,8,540.125,0.9801980198019802,45,295,3,3,19409,25,535,10535,1,0
1955923,Produtor_0579,Lancamento_3884,Emagrecimento,186.0,Alto,18167-106,SP,Cidade_4587,1969-01-02,57,Crédito Acessível,2157.0,12,2026-01-14 14:45:00,Desconhecido,0.0,621,4,477,2,96,10799,561,581,APTOS,2,1,0,179.75,0,1,8,1642.625,0.0206185567010309,237,1130,2,0,5338,27,2240,2033,1,0
1955964,Produtor_0579,Lancamento_3884,Emagrecimento,284.0,Alto,09361-220,SP,Cidade_3232,1968-04-18,57,Crédito Acessível,2157.0,12,2026-01-14 14:45:00,Desconhecido,0.0,758,3,739,99,9,6535,674,675,APTOS,2,1,0,179.75,0,1,8,1186.5,9.9,237,1130,2,0,2330,27,1560,1876,1,0
1942434,Produtor_0993,Lancamento_2539,Mentoria,118.0,Alto,60192310,CE,Cidade_1883,1996-12-04,29,Crédito Acessível,186970.97,12,2026-01-14 14:46:00,Desconhecido,0.0,607,2,625,2,88,28557,625,566,APTOS,2,1,0,15580.914166666667,0,1,8,3884.0,0.0224719101123595,401,756,6,0,12636,6,926,10187,1,0
1955030,Produtor_0778,Lancamento_1275,Outros,586.0,Médio,51020-210,PE,Cidade_4331,1941-07-07,84,Crédito Acessível,2627.52,6,2026-01-14 14:46:00,Desconhecido,0.0,573,9,625,99,100,51931,587,625,APTOS,2,1,0,437.92,0,1,8,6818.625,0.9801980198019802,318,421,7,3,11440,17,2104,4,1,0
1955972,Produtor_0683,Lancamento_0232,Autoconhecimento,301.0,Médio,18074686,SP,Cidade_4970,1974-07-14,51,Antecipação Produtor,1792.8,12,2026-01-14 14:48:00,Desconhecido,0.0,619,7,625,99,998,6858,612,625,APTOS,2,1,0,149.4,0,1,8,1305.375,0.0990990990990991,278,67,0,3,5238,27,2414,3432,0,0
1955966,Produtor_0683,Lancamento_0232,Autoconhecimento,230.0,Alto,71691-044,DF,Cidade_0473,1992-05-08,33,Crédito Acessível,1792.8,12,2026-01-14 14:49:00,Desconhecido,0.0,496,1,515,99,999,2848,531,537,APTOS,2,1,0,149.4,0,1,8,753.25,0.099,278,67,0,0,14786,7,230,8867,1,0
1955405,Produtor_1636,Lancamento_2816,Outros,195.0,Alto,03001-000,SP,Cidade_5362,1985-08-05,40,Crédito Acessível,587.58,6,2026-01-14 14:49:00,Desconhecido,0.0,556,1,518,99,0,6364,562,615,APTOS,2,1,0,97.93,0,1,8,1089.375,99.0,694,855,7,0,337,27,2554,6800,1,0
1955521,Produtor_1182,Lancamento_1043,Empreendedor,212.0,Alto,76980-794,RO,Cidade_5824,1994-08-25,31,Crédito Acessível,3099.0,12,2026-01-14 14:49:00,Desconhecido,0.0,487,2,524,99,63,4570,541,544,APTOS,2,1,0,258.25,0,1,8,853.75,1.546875,501,353,3,0,16266,22,2794,9523,1,0
1953000,Produtor_0721,Lancamento_4662,Outros,327.0,Médio,13280-338,SP,Cidade_5825,1967-03-02,58,Crédito Acessível,2202.87,12,2026-01-14 14:49:00,Desconhecido,0.0,575,2,599,99,998,2106,610,625,APTOS,2,1,0,183.5725,0,1,8,701.75,0.0990990990990991,294,1462,7,3,3764,27,2795,1647,1,0
1955981,Produtor_0579,Lancamento_3884,Emagrecimento,171.0,Alto,24435-410,RJ,Cidade_5283,1983-10-25,42,Crédito Acessível,2157.0,12,2026-01-14 14:51:00,Desconhecido,0.0,573,3,532,99,100,2082,550,554,APTOS,2,1,0,179.75,0,1,8,561.625,0.9801980198019802,237,1130,2,0,6638,20,2475,6245,1,0
1955951,Produtor_1734,Lancamento_0279,Mentoria,616.0,Médio,39402-648,MG,Cidade_3346,1997-06-02,28,Crédito Acessível,2106.12,12,2026-01-14 14:52:00,Desconhecido,0.0,641,2,631,2,100,4448,617,589,APTOS,2,1,0,175.51,0,1,8,878.75,0.0198019801980198,732,81,6,3,10022,11,1620,10328,1,0
1948944,Produtor_0810,Lancamento_0899,Autodesenvolvimento,303.0,Médio,28615-135,RJ,Cidade_3515,1998-09-13,27,Crédito Acessível,3723.2,12,2026-01-14 14:53:00,Desconhecido,0.0,547,2,444,99,73,1000,560,573,APTOS,2,1,0,310.26666666666665,0,1,8,412.25,1.337837837837838,328,299,1,3,7465,20,1695,10675,1,0
1955844,Produtor_1096,Lancamento_4352,Outros,472.0,Médio,55900-000,PE,Cidade_1989,1991-05-25,34,Crédito Acessível,5382.0,18,2026-01-14 14:53:00,Desconhecido,0.0,604,3,570,99,100,1576,575,565,APTOS,2,1,0,299.0,0,1,8,511.5,0.9801980198019802,459,1339,7,3,11870,17,969,8588,1,0
1955539,Produtor_0579,Lancamento_3884,Emagrecimento,701.0,Baixo,93020340,RS,Cidade_5330,1982-09-12,43,Crédito Acessível,2157.0,12,2026-01-14 14:54:00,Desconhecido,0.0,679,1,656,99,83,4769,601,619,APTOS,2,1,0,179.75,0,1,8,938.375,1.1785714285714286,237,1130,2,1,19822,24,2522,5884,1,0
970923,Produtor_0683,Lancamento_0232,Autoconhecimento,230.0,Alto,44077820,BA,Cidade_1825,1979-05-30,46,Crédito Acessível,2988.0,12,2026-01-14 14:54:00,Desconhecido,0.0,477,3,513,99,66,4896,521,543,APTOS,2,1,0,249.0,0,1,8,889.75,1.4776119402985075,278,67,0,0,10653,4,902,4853,1,0
1956008,Produtor_1660,Lancamento_3666,Financeiro,319.0,Médio,41750-030,BA,Cidade_4592,1990-11-19,35,Crédito Acessível,6281.04,6,2026-01-14 14:58:00,Desconhecido,0.0,503,4,678,2,99,9732,655,586,APTOS,2,1,0,1046.84,0,1,8,1532.375,0.02,703,1036,4,3,10429,4,2241,8431,1,0
1953903,Produtor_0837,Lancamento_2332,Outros,673.0,Baixo,76500-000,GO,Cidade_4722,1995-06-18,30,Crédito Acessível,2602.56,12,2026-01-14 14:59:00,Desconhecido,0.0,714,2,715,99,51,8788,688,661,APTOS,2,1,0,216.88,0,1,8,1464.75,1.9038461538461533,337,692,7,1,16075,9,2303,9763,1,0
1951894,Produtor_0586,Lancamento_2141,Mentoria,350.0,Médio,79116-480,MS,Cidade_1031,1980-04-24,45,Crédito Acessível,2396.04,12,2026-01-14 15:02:00,Desconhecido,0.0,617,1,597,99,31,2823,581,569,APTOS,2,1,0,199.67,0,1,8,664.75,3.09375,240,603,6,3,17020,12,522,5120,1,0
1956025,Produtor_2016,Lancamento_0560,Empreendedor,719.0,Baixo,59031000,RN,Cidade_3431,1996-07-30,29,Crédito Acessível,3719.52,12,2026-01-14 15:02:00,Desconhecido,0.0,621,5,625,99,51,3542,598,621,APTOS,2,1,0,309.96,0,1,8,770.25,1.9038461538461533,853,201,3,1,12405,21,1662,10086,1,0
1956019,Produtor_0683,Lancamento_0232,Autoconhecimento,596.0,Médio,15997-126,SP,Cidade_3008,1965-07-01,60,Antecipação Produtor,1792.8,12,2026-01-14 15:03:00,Desconhecido,0.0,674,3,709,99,93,2078,684,624,APTOS,2,1,0,149.4,0,1,8,620.5,1.053191489361702,278,67,0,3,4882,27,1457,1347,0,0
1956002,Produtor_0782,Lancamento_1516,Outros,374.0,Médio,76868-000,RO,Cidade_3046,1981-06-15,44,Crédito Acessível,1434.96,12,2026-01-14 15:07:00,Desconhecido,0.0,551,1,463,99,92,2366,572,604,APTOS,2,1,0,119.58,0,1,8,593.5,1.064516129032258,321,496,7,3,16184,22,1474,5475,1,0
1956011,Produtor_0683,Lancamento_0232,Autoconhecimento,572.0,Médio,13348-610,SP,Cidade_2322,1983-06-01,42,Crédito Acessível,2988.0,12,2026-01-14 15:07:00,Desconhecido,0.0,716,1,622,2,87,5012,573,612,APTOS,2,1,0,249.0,0,1,8,953.125,0.0227272727272727,278,67,0,3,3879,27,1127,6118,1,0
1956015,Produtor_0579,Lancamento_3884,Emagrecimento,813.0,Baixo,78850-000,MT,Cidade_4236,1971-03-19,54,Crédito Acessível,2157.0,12,2026-01-14 15:07:00,Desconhecido,0.0,625,3,625,99,96,34627,625,625,APTOS,2,1,0,179.75,0,1,8,4665.625,1.0206185567010309,237,1130,2,1,16821,13,2056,2549,1,0
1956040,Produtor_0684,Lancamento_2123,Empreendedor,312.0,Médio,04738-000,SP,Cidade_5362,1981-05-20,44,Crédito Acessível,7442.76,12,2026-01-14 15:09:00,Desconhecido,0.0,613,1,562,99,87,3458,551,608,APTOS,2,1,0,620.23,0,1,8,747.375,1.125,279,585,3,3,936,27,2554,5453,1,0
1955818,Produtor_1733,Lancamento_4955,Empreendedor,139.0,Alto,68695-000,PA,Cidade_5429,2000-02-14,25,Crédito Acessível,6205.33,12,2026-01-14 15:17:00,Desconhecido,0.0,576,2,588,99,0,1200,557,574,APTOS,2,1,0,517.1108333333333,0,1,8,449.5,99.0,731,1546,3,0,14094,15,2600,11033,1,0
1954952,Produtor_1698,Lancamento_4110,Outros,535.0,Médio,57071160,AL,Cidade_3043,1991-03-26,34,Crédito Acessível,515.52,6,2026-01-14 15:21:00,Desconhecido,0.0,512,2,475,99,16,1649,532,529,APTOS,2,1,0,85.92,0,1,8,476.75,5.823529411764706,717,1241,7,3,12051,1,1473,8538,1,0
1956077,Produtor_1698,Lancamento_4110,Outros,211.0,Alto,5145100,SP,Cidade_5362,1994-04-12,31,Crédito Acessível,490.32,3,2026-01-14 15:22:00,Desconhecido,0.0,625,5,609,99,59,4920,623,615,APTOS,2,1,0,163.44,0,1,8,944.375,1.65,717,1241,7,0,11500,27,2554,9415,1,0
1956073,Produtor_1907,Lancamento_0448,Outros,424.0,Médio,69120-000,AM,Cidade_2508,1995-11-02,30,Crédito Acessível,2134.68,12,2026-01-14 15:22:00,Desconhecido,0.0,547,1,574,99,73,4493,528,516,APTOS,2,1,0,177.89,0,1,8,853.875,1.337837837837838,806,154,7,3,14438,2,1222,9872,1,0
1956060,Produtor_0683,Lancamento_0232,Autoconhecimento,763.0,Baixo,49350-000,SE,Cidade_3915,1998-12-03,27,Antecipação Produtor,2988.0,12,2026-01-14 15:25:00,Desconhecido,0.0,666,5,671,99,100,1538,665,686,APTOS,2,1,0,249.0,0,1,8,553.75,0.9801980198019802,278,67,0,1,11333,26,1896,10730,0,0
1955867,Produtor_1734,Lancamento_0279,Mentoria,317.0,Médio,69082812,AM,Cidade_3082,1984-08-25,41,Crédito Acessível,2106.12,12,2026-01-14 15:26:00,Desconhecido,0.0,526,5,516,99,90,2099,540,586,APTOS,2,1,0,175.51,0,1,8,557.625,1.0879120879120878,732,81,6,3,14368,2,1493,6513,1,0
1955127,Produtor_0579,Lancamento_3884,Emagrecimento,355.0,Médio,8676250,SP,Cidade_4989,1971-09-07,54,Crédito Acessível,2157.0,12,2026-01-14 15:26:00,Desconhecido,0.0,567,3,579,99,94,3767,518,563,APTOS,2,1,0,179.75,0,1,8,773.75,1.0421052631578946,237,1130,2,3,18289,27,2425,2664,1,0
1955717,Produtor_0586,Lancamento_2141,Mentoria,501.0,Médio,78320-000,MT,Cidade_2824,1980-10-17,45,Crédito Acessível,2396.04,12,2026-01-14 15:28:00,Desconhecido,0.0,648,4,695,99,998,1978,676,719,APTOS,2,1,0,199.67,0,1,8,727.125,0.0990990990990991,240,603,6,3,16632,13,1375,5272,1,0
1956046,Produtor_1734,Lancamento_0279,Mentoria,287.0,Alto,05882-420,SP,Cidade_5362,1992-09-08,33,Crédito Acessível,1878.75,5,2026-01-14 15:30:00,Desconhecido,0.0,481,1,540,99,87,1400,527,520,APTOS,2,1,0,375.75,0,1,8,456.875,1.125,732,81,6,0,1300,27,2554,8966,1,0
1956004,Produtor_0530,Lancamento_3683,Outros,389.0,Médio,87060-679,PR,Cidade_3170,1980-01-29,46,Crédito Acessível,1857.89,12,2026-01-14 15:30:00,Desconhecido,0.0,625,3,625,99,100,2489,625,625,APTOS,2,1,0,154.82416666666668,0,1,8,648.875,0.9801980198019802,217,1053,7,3,18376,19,1538,5048,1,0
1953536,Produtor_1550,Lancamento_0500,Autodesenvolvimento,340.0,Médio,74440-510,GO,Cidade_2012,1984-10-08,41,Crédito Acessível,3225.36,12,2026-01-14 15:31:00,Desconhecido,0.0,577,2,554,99,100,1696,544,476,APTOS,2,1,0,268.78000000000003,0,1,8,506.0,0.9801980198019802,656,172,1,3,15533,9,982,6549,1,0
1931199,Produtor_2136,Lancamento_1628,Financeiro,135.0,Alto,32655-514,MG,Cidade_0645,1989-05-21,36,Crédito Acessível,684.55,5,2026-01-14 15:34:00,Desconhecido,0.0,552,2,538,99,100,1809,516,462,APTOS,2,1,0,136.91,0,1,8,509.75,0.9801980198019802,897,517,4,0,8609,11,321,7990,1,0
1956059,Produtor_1266,Lancamento_1454,Autodesenvolvimento,247.0,Alto,63030-210,CE,Cidade_2791,1993-10-24,32,Crédito Acessível,3723.18,12,2026-01-14 15:34:00,Desconhecido,0.0,688,3,721,99,100,1563,703,698,APTOS,2,1,0,310.265,0,1,8,571.875,0.9801980198019802,538,479,1,0,13046,6,1364,9283,1,0
1956089,Produtor_1178,Lancamento_2726,Autoconhecimento,695.0,Baixo,79130-000,MS,Cidade_4411,1997-07-20,28,Crédito Acessível,3729.51,4,2026-01-14 15:42:00,Desconhecido,0.0,623,2,707,99,99,7261,675,664,APTOS,2,1,0,932.3775,0,1,8,1266.25,0.99,500,809,0,1,17030,12,2141,10368,1,0
1956090,Produtor_1042,Lancamento_0270,Outros,882.0,Baixo,89806-700,SC,Cidade_1302,1978-09-11,47,Crédito Acessível,1043.88,4,2026-01-14 15:46:00,Desconhecido,0.0,641,3,797,2,100,15322,716,567,APTOS,2,1,0,260.97,0,1,8,2268.5,0.0198019801980198,427,78,7,1,19466,25,658,4635,1,0
1956113,Produtor_0446,Lancamento_3278,Empreendedor,722.0,Baixo,68554142,PA,Cidade_4335,1984-08-04,41,Crédito Acessível,5532.16,5,2026-01-14 15:47:00,Desconhecido,0.0,638,1,691,2,100,9969,699,725,APTOS,2,1,0,1106.432,0,1,8,1603.125,0.0198019801980198,192,997,3,1,14058,15,2106,6493,1,0
1956050,Produtor_0212,Lancamento_0306,Outros,516.0,Médio,30820-330,MG,Cidade_0618,1959-03-03,66,Crédito Acessível,3653.4,5,2026-01-14 15:49:00,Desconhecido,0.0,625,2,552,99,100,5736,557,579,APTOS,2,1,0,730.6800000000001,0,1,8,1031.25,0.9801980198019802,89,96,7,3,8228,11,309,489,1,0
1956123,Produtor_1463,Lancamento_4197,Autodesenvolvimento,401.0,Médio,78550-170,MT,Cidade_4951,1994-11-13,31,Crédito Acessível,25300.0,7,2026-01-14 15:56:00,Desconhecido,0.0,692,1,646,2,95,7420,631,636,APTOS,2,1,0,3614.285714285714,0,1,8,1265.375,0.0208333333333333,618,1268,1,3,16686,13,2405,9587,1,0
1956106,Produtor_0261,Lancamento_3285,Mentoria,313.0,Médio,14403-461,SP,Cidade_1893,2002-02-15,23,Crédito Acessível,169.9,1,2026-01-14 15:58:00,Desconhecido,0.0,573,2,496,99,100,1778,521,484,APTOS,2,1,0,169.9,0,1,8,506.625,0.9801980198019802,110,1000,6,3,4446,27,930,11494,1,0
1956108,Produtor_0306,Lancamento_2780,Mentoria,226.0,Alto,88137-010,SC,Cidade_3745,1982-04-11,43,Crédito Acessível,23289.8,20,2026-01-14 15:58:00,Desconhecido,0.0,531,7,495,99,58,4170,536,508,APTOS,2,1,0,1164.49,0,1,8,800.5,1.6779661016949152,134,844,6,0,18713,25,1808,5746,1,0
1051952,Produtor_0683,Lancamento_0232,Autoconhecimento,785.0,Baixo,73750-500,GO,Cidade_4080,1971-01-20,55,Antecipação Produtor,1792.8,12,2026-01-14 16:01:00,Desconhecido,0.0,584,9,515,99,44,7089,574,584,APTOS,2,1,0,149.4,0,1,8,1187.25,2.2,278,67,0,1,15378,9,1978,2505,0,0
1954107,Produtor_1550,Lancamento_0500,Autodesenvolvimento,70.0,Alto,02353-020,SP,Cidade_5362,1994-03-27,31,Crédito Acessível,3174.05,11,2026-01-14 16:02:00,Desconhecido,0.0,482,4,467,2,81,8270,518,525,APTOS,2,1,0,288.55,0,1,8,1293.625,0.024390243902439,656,172,1,0,187,27,2554,9403,1,0
1290885,Produtor_0683,Lancamento_0232,Autoconhecimento,687.0,Baixo,14160-150,SP,Cidade_4923,1974-06-27,51,Crédito Acessível,2988.0,12,2026-01-14 16:02:00,Desconhecido,0.0,730,6,799,2,92,21847,757,593,APTOS,2,1,0,249.0,0,1,8,3103.25,0.021505376344086,278,67,0,1,4385,27,2393,3420,1,0
1956083,Produtor_0683,Lancamento_0232,Autoconhecimento,415.0,Médio,89214-260,SC,Cidade_2758,1963-01-25,63,Crédito Acessível,2988.0,12,2026-01-14 16:03:00,Desconhecido,0.0,744,3,684,99,97,3119,674,632,APTOS,2,1,0,249.0,0,1,8,756.5,1.010204081632653,278,67,0,3,19209,25,1347,948,1,0
1956141,Produtor_0683,Lancamento_0232,Autoconhecimento,292.0,Alto,86125-000,PR,Cidade_5434,1987-08-14,38,Antecipação Produtor,1792.8,12,2026-01-14 16:04:00,Desconhecido,0.0,625,3,625,99,71,3725,616,614,APTOS,2,1,0,149.4,0,1,8,797.25,1.375,278,67,0,0,18205,19,2603,7435,0,0
1956132,Produtor_0683,Lancamento_0232,Autoconhecimento,712.0,Baixo,36820-000,MG,Cidade_1638,1978-03-27,47,Crédito Acessível,2988.0,12,2026-01-14 16:06:00,Desconhecido,0.0,755,2,692,99,79,3640,667,628,APTOS,2,1,0,249.0,0,1,8,820.25,1.2375,278,67,0,1,9387,11,815,4493,1,0
1955901,Produtor_0753,Lancamento_3911,Outros,338.0,Médio,56318-750,PE,Cidade_3968,1997-05-17,28,Crédito Acessível,634.0,8,2026-01-14 16:06:00,Desconhecido,0.0,565,4,579,99,97,1451,569,557,APTOS,2,1,0,79.25,0,1,8,490.125,1.010204081632653,305,1144,7,3,11912,17,1923,10312,1,0
1956104,Produtor_0683,Lancamento_0232,Autoconhecimento,543.0,Médio,32807-036,MG,Cidade_1746,1984-10-16,41,Crédito Acessível,2988.0,12,2026-01-14 16:09:00,Desconhecido,0.0,625,1,623,99,100,1906,611,591,APTOS,2,1,0,249.0,0,1,8,569.5,0.9801980198019802,278,67,0,3,8645,11,863,6555,1,0
1955518,Produtor_1446,Lancamento_3392,Outros,0.0,Alto,64290000,PI,Cidade_0172,1998-11-10,27,Crédito Acessível,347.32,4,2026-01-14 16:10:00,Desconhecido,0.0,502,1,492,99,0,1518,480,465,APTOS,2,1,0,86.83,0,1,8,444.625,99.0,612,1022,7,0,13258,18,83,10717,1,0
1955764,Produtor_0579,Lancamento_3884,Emagrecimento,293.0,Alto,72873-225,GO,Cidade_5754,1977-06-02,48,Crédito Acessível,2157.0,12,2026-01-14 16:16:00,Desconhecido,0.0,522,6,554,2,75,6318,550,531,APTOS,2,1,0,179.75,0,1,8,1069.75,0.0263157894736842,237,1130,2,0,15233,9,2757,4254,1,0
1949955,Produtor_0324,Lancamento_1669,Empreendedor,18.0,Alto,65604230,MA,Cidade_1247,1997-10-03,28,Crédito Acessível,1982.04,12,2026-01-14 16:17:00,Desconhecido,0.0,559,1,526,99,30,2137,514,499,APTOS,2,1,0,165.17,0,1,8,545.625,3.193548387096774,148,527,3,0,13514,10,635,10423,1,0
1954799,Produtor_2034,Lancamento_0358,Autoconhecimento,263.0,Alto,8597000,SP,Cidade_2530,1967-07-12,58,Crédito Acessível,171.13,1,2026-01-14 16:19:00,Desconhecido,0.0,625,2,562,2,99,5121,583,539,APTOS,2,1,0,171.13,0,1,8,941.625,0.02,860,119,0,0,18117,27,1230,1718,1,0
