SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,score,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,segmento_encoded,modalidade_encoded,endereco_estado_encoded,endereco_cidade_encoded,endereco_cep_encoded,lancamento_encoded,produtor_encoded,MENSAGEM_TIPO_REGISTRO_encoded,categoria_risco_score_encoded,idade_encoded,nascimento_encoded,pedido_id
604,1,609,99,47,18822.0,601,584,744.0,7165.44,12.0,3.0,1,8,0,597.12,1,8,2670.875,2.0625,0,0,5,174,4876,19903,3738,1134,0,1,69,17578,1950077
656,2,667,99,100,4180.0,641,661,399.0,2175.82,2.0,3.0,1,8,0,1087.91,1,8,875.75,0.9801980198019802,1,8,5,129,3169,74405,3818,1785,0,2,54,27356,1950058
735,2,699,99,89,6154.0,661,659,765.0,7165.44,12.0,3.0,1,8,0,597.12,1,8,1137.25,1.1,0,0,5,174,4876,86,3738,1134,0,1,69,17924,1950076
631,1,685,99,998,2275.0,661,660,509.0,7165.44,12.0,3.0,1,8,0,597.12,1,8,751.25,0.0990990990990991,1,0,5,174,4629,5831,3738,1134,0,2,74,14071,1950074
713,3,642,99,93,1743.0,648,683,547.0,1792.8,12.0,3.0,1,8,0,149.4,1,8,578.0,1.053191489361702,1,0,1,104,617,33741,231,682,0,2,74,14552,1950078
546,3,522,99,68,4804.0,555,556,242.0,7165.44,12.0,3.0,1,8,0,597.12,1,8,894.125,1.434782608695652,2,0,5,174,4876,3405,3738,1134,0,0,58,25355,1950084
693,2,635,99,87,3252.0,608,610,812.0,1684.85,5.0,3.0,1,8,0,336.97,1,8,748.25,1.125,0,0,5,174,1485,55560,265,1027,0,1,97,1714,1950083
576,6,578,99,0,4592.0,540,507,173.0,7165.44,12.0,3.0,1,8,0,597.12,1,8,862.25,99.0,2,0,5,174,4876,2113,3738,1134,0,0,62,22374,1950046
625,4,625,99,100,3000.0,613,565,481.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,703.875,0.9801980198019802,1,8,5,148,613,29231,3722,752,0,2,62,22509,1950073
552,3,577,99,0,2698.0,546,505,263.0,317.97,3.0,3.0,1,8,0,105.99,1,8,622.5,99.0,2,4,5,129,346,71793,3936,685,0,0,63,21564,1950089
567,1,633,99,51,8039.0,599,535,311.0,2988.0,12.0,3.0,1,8,0,249.0,1,8,1315.5,1.9038461538461533,1,0,5,90,112,61563,231,682,0,2,61,23334,1089790
625,1,625,99,100,2484.0,625,621,355.0,7165.44,12.0,3.0,1,8,0,597.12,1,8,647.5,0.9801980198019802,1,0,5,174,4876,3840,3738,1134,0,2,74,14161,1950050
586,2,625,99,50,2500.0,584,544,313.0,955.83,4.0,3.0,1,8,0,238.9575,1,8,623.75,1.9411764705882355,1,0,5,49,3081,57055,2725,1177,0,2,57,25433,1949880
524,1,508,99,78,1477.0,505,534,403.0,2988.0,12.0,3.0,1,8,0,249.0,1,8,465.75,1.2531645569620251,1,0,5,67,4969,52404,231,682,0,2,4,29760,1949837
574,6,533,99,54,9210.0,541,509,631.0,2929.74,11.0,3.0,1,8,0,266.34,1,8,1440.75,1.8,1,8,5,174,4876,4217,3918,905,0,2,64,21213,1949927
692,1,694,2,56,2594.0,646,673,633.0,7165.44,12.0,3.0,1,8,0,597.12,1,8,669.75,0.0350877192982456,1,0,5,174,1144,11237,3738,1134,0,2,85,7058,1950096
715,6,712,99,100,1850.0,682,674,534.0,1485.6,12.0,3.0,1,8,0,123.8,1,8,604.75,0.9801980198019802,1,4,5,174,4204,11456,2135,1062,0,2,70,16879,1950081
604,2,608,99,100,2058.0,582,580,290.0,4343.76,12.0,3.0,1,8,0,361.98,1,8,579.125,0.9801980198019802,2,7,5,104,5039,40726,2998,238,0,0,55,26712,1950071
493,1,592,99,999,1598.0,569,570,323.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,615.125,0.099,1,8,5,75,763,60567,3722,752,0,2,4,29758,1949260
497,1,533,99,46,1421.0,509,532,171.0,2445.36,12.0,3.0,1,8,0,203.78,1,8,454.75,2.106382978723404,2,4,5,104,1421,35254,422,1778,0,0,63,22117,1947493
621,3,671,99,100,2284.0,650,651,726.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,634.875,0.9801980198019802,0,8,5,152,4224,80972,3722,752,0,1,47,29445,1949753
625,4,625,99,87,2169.0,625,587,327.0,2988.0,12.0,3.0,1,8,0,249.0,1,8,602.625,1.125,1,0,5,67,1242,52055,231,682,0,2,54,27265,1950110
533,1,528,99,100,2936.0,553,546,339.0,852.39,11.0,3.0,1,8,0,77.49,1,8,662.0,0.9801980198019802,1,3,5,174,2680,5887,537,1665,0,2,56,26240,1950091
680,1,605,99,98,5797.0,618,661,287.0,7165.44,12.0,3.0,1,8,0,597.12,1,8,1069.875,1.0,-1,0,5,174,4876,7567,3738,1134,0,3,65,20280,1950057
590,5,690,99,100,6533.0,672,719,878.0,317.97,3.0,3.0,1,8,0,105.99,1,8,1176.0,0.9801980198019802,0,3,5,174,4876,948,3970,237,0,1,86,6764,1949934
530,3,565,99,100,5756.0,546,507,323.0,2602.56,12.0,3.0,1,8,0,216.88,1,8,1013.25,0.9801980198019802,1,7,5,148,4445,25167,3084,1218,0,2,70,17423,1950108
625,1,582,2,98,12278.0,594,625,189.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,1850.625,0.0202020202020202,2,8,5,59,4563,42023,3722,752,0,0,76,12793,1949928
533,1,454,99,100,1649.0,517,476,263.0,851.29,11.0,3.0,1,8,0,77.39,1,8,478.625,0.9801980198019802,2,7,5,148,4445,24619,3935,1725,0,0,67,19050,1950115
522,1,427,99,91,1844.0,503,436,333.0,3602.05,6.0,3.0,1,8,0,600.3416666666667,1,8,490.375,1.076086956521739,1,8,5,172,1113,78692,958,361,0,2,83,8352,1950112
582,1,548,99,42,4326.0,553,596,320.0,1609.68,12.0,3.0,1,8,0,134.14,1,8,843.375,2.302325581395349,1,8,5,107,1030,68842,2188,868,0,2,60,23845,1825330
594,1,544,99,60,2688.0,562,527,377.0,1772.55,9.0,3.0,1,8,0,196.95,1,8,634.375,1.6229508196721312,1,8,5,174,4876,42,3758,1711,0,2,72,15639,1950111
678,4,698,99,100,2657.0,704,724,846.0,2988.0,12.0,3.0,1,8,0,249.0,1,8,708.0,0.9801980198019802,0,0,5,125,2784,49600,231,682,0,1,81,9547,1949018
625,3,600,99,100,5640.0,625,625,404.0,2988.0,12.0,3.0,1,8,0,249.0,1,8,1039.625,0.9801980198019802,1,0,1,59,4563,43000,231,682,0,2,67,19097,1948669
568,9,574,99,19,6357.0,575,553,344.0,9360.24,24.0,3.0,1,8,0,390.01,1,8,1094.25,4.95,1,8,5,174,4876,993,3875,49,0,2,72,16040,1949857
485,1,504,99,53,1300.0,479,454,219.0,3225.36,12.0,3.0,1,8,0,268.78000000000003,1,8,421.875,1.8333333333333333,2,1,5,75,763,60748,499,1549,0,0,61,22922,1950118
565,6,571,99,100,1697.0,552,529,182.0,4964.31,12.0,3.0,1,8,0,413.69250000000005,1,8,514.875,0.9801980198019802,2,4,5,123,626,54946,1799,1066,0,0,53,27926,1950094
486,3,455,99,100,3234.0,501,500,303.0,3374.27,20.0,3.0,1,8,0,168.7135,1,8,672.25,0.9801980198019802,1,8,5,172,1866,75231,958,361,0,2,102,618,1950125
625,1,597,99,100,1500.0,621,593,302.0,427.17,3.0,3.0,1,8,0,142.39,1,8,517.0,0.9801980198019802,1,1,5,173,3480,46089,3942,1685,0,2,65,20288,1948924
678,3,696,99,100,2187.0,666,663,594.0,3723.18,12.0,3.0,1,8,0,310.265,1,8,636.5,0.9801980198019802,1,4,5,152,4671,80595,4104,1658,0,2,55,27106,1950082
590,2,531,99,100,6180.0,532,515,66.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,1068.625,0.9801980198019802,2,8,5,150,4160,65081,3722,752,0,0,61,22879,1950138
545,2,574,99,998,2314.0,540,521,235.0,2988.0,12.0,3.0,1,8,0,249.0,1,8,699.125,0.0990990990990991,2,0,1,174,2247,22312,231,682,0,0,64,21094,1917271
625,1,612,99,20,1875.0,607,590,339.0,1792.8,12.0,3.0,1,8,0,149.4,1,8,553.625,4.714285714285714,1,0,1,129,1433,72548,231,682,0,2,85,7079,1950137
627,1,609,99,88,2331.0,620,606,326.0,13064.95,4.0,3.0,1,8,0,3266.2375,1,8,622.625,1.1123595505617978,1,7,5,174,1014,14067,3989,803,0,2,53,28225,1950142
592,6,527,2,100,1648.0,543,614,362.0,1792.8,12.0,3.0,1,8,0,149.4,1,8,504.0,0.0198019801980198,1,0,1,148,4306,25666,231,682,0,2,74,14262,1950140
741,1,691,99,99,6994.0,659,621,585.0,464.88,4.0,3.0,1,8,0,116.22,1,8,1238.125,0.99,1,4,5,174,4770,9744,4036,932,0,2,73,15096,1950144
610,7,614,99,0,2500.0,604,567,243.0,2602.56,12.0,3.0,1,8,0,216.88,1,8,625.125,99.0,2,7,5,172,652,76069,3084,1218,0,0,61,23367,1948907
612,7,620,99,100,4803.0,626,645,581.0,672.0,6.0,3.0,1,8,0,112.0,1,8,939.0,0.9801980198019802,1,8,5,172,3744,75943,676,761,0,2,74,14443,1950151
580,1,605,99,999,1693.0,569,575,487.0,8700.88,13.0,3.0,1,8,0,669.2984615384614,1,8,640.125,0.099,1,7,5,148,3161,27854,3989,803,0,2,51,29136,1950134
625,2,595,99,74,7118.0,620,598,606.0,897.12,6.0,3.0,1,8,0,149.52,1,8,1216.375,1.32,1,1,5,174,4876,1278,303,829,0,2,70,17385,1950104
672,2,623,99,100,675.0,601,561,632.0,12038.41,12.0,3.0,1,8,0,1003.2008333333332,1,8,416.625,0.9801980198019802,1,7,5,174,3652,52578,3989,803,0,2,55,26668,1950148
402,1,446,99,75,2339.0,500,495,2.0,3276.34,12.0,3.0,1,8,0,273.02833333333336,1,8,544.625,1.3026315789473684,2,4,5,150,380,65433,3047,167,0,0,58,24887,1948395
609,2,623,99,0,1592.0,599,541,135.0,550.24,5.0,3.0,1,8,0,110.048,1,8,508.125,99.0,2,4,5,104,1421,35144,3652,1185,0,0,62,22773,1949888
675,6,678,99,98,2480.0,669,719,839.0,1241.04,12.0,3.0,1,8,0,103.42,1,8,678.0,1.0,0,7,5,150,4160,65360,3045,1891,0,1,74,14071,1950013
666,4,654,99,87,5609.0,641,661,690.0,97.73,1.0,3.0,1,8,0,97.73,1,8,1052.625,1.125,0,8,5,174,4876,4863,1080,1717,0,1,59,24721,1950160
547,5,516,99,38,2474.0,538,542,247.0,1857.84,12.0,3.0,1,8,0,154.82,1,8,594.875,2.5384615384615383,2,8,5,172,992,76636,3212,1827,0,0,62,22526,1950157
472,1,429,99,26,3493.0,496,453,277.0,434.4,4.0,3.0,1,8,0,108.6,1,8,683.625,3.6666666666666665,2,8,5,174,1903,7444,284,1445,0,0,67,19429,1950016
536,1,564,99,72,1597.0,553,549,289.0,634.0,8.0,3.0,1,8,0,79.25,1,8,496.375,1.356164383561644,2,8,5,59,1824,43809,3702,752,0,0,4,29765,1950163
517,4,513,99,100,5649.0,548,565,586.0,955.83,4.0,3.0,1,8,0,238.9575,1,8,999.375,0.9801980198019802,1,0,5,104,822,41298,2725,1177,0,2,67,19401,1949969
522,1,465,99,79,1648.0,488,450,221.0,634.0,8.0,3.0,1,8,0,79.25,1,8,469.0,1.2375,2,8,5,59,4563,42252,3702,752,0,0,63,21987,1950167
676,2,656,99,91,1872.0,671,664,583.0,1201.78,10.0,3.0,1,8,0,120.178,1,8,591.375,1.076086956521739,1,7,5,59,296,45590,195,48,0,2,54,27512,1950156
461,1,512,99,100,2969.0,530,450,0.0,517.8,6.0,3.0,1,8,0,86.3,1,8,640.25,0.9801980198019802,2,4,5,129,4104,72088,2321,1484,0,0,79,11322,1950149
591,4,615,99,72,2253.0,594,582,261.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,601.25,1.356164383561644,2,8,5,75,763,60862,3722,752,0,0,78,11484,1950169
568,2,547,99,998,2693.0,535,487,232.0,1189.92,12.0,3.0,1,8,0,99.16,1,8,741.125,0.0990990990990991,2,8,5,129,1554,70243,269,1041,0,0,62,22622,1950177
568,1,580,99,5,2007.0,555,541,247.0,634.0,8.0,3.0,1,8,0,79.25,1,8,544.5,16.5,2,8,5,59,1824,43753,3702,752,0,0,59,24399,1950170
659,3,571,99,100,1622.0,592,620,540.0,509.25,5.0,3.0,1,8,0,101.85,1,8,533.25,0.9801980198019802,1,4,5,174,4666,10502,2321,1484,0,2,86,6549,1950171
486,4,493,2,92,2180.0,510,554,309.0,634.0,8.0,3.0,1,8,0,79.25,1,8,540.125,0.021505376344086,1,8,5,59,2645,44083,3702,752,0,2,55,26894,1950186
519,1,544,99,34,1460.0,510,471,349.0,634.0,8.0,3.0,1,8,0,79.25,1,8,454.75,2.8285714285714287,1,8,5,126,3967,48268,3702,752,0,2,58,25243,1950175
561,1,670,2,46,37926.0,624,574,766.0,3225.36,12.0,3.0,1,8,0,268.78000000000003,1,8,5050.5,0.0425531914893617,0,1,5,75,763,60453,499,1549,0,1,70,17425,1950095
554,2,531,99,100,1824.0,529,560,502.0,634.0,8.0,3.0,1,8,0,79.25,1,8,524.875,0.9801980198019802,1,8,5,59,5143,45127,3702,752,0,2,47,29556,1950191
566,1,576,99,998,1400.0,581,583,791.0,634.0,8.0,3.0,1,8,0,79.25,1,8,600.5,0.0990990990990991,0,8,5,59,1732,45461,3702,752,0,1,47,29684,1950188
542,1,507,99,100,2612.0,536,524,355.0,634.0,8.0,3.0,1,8,0,79.25,1,8,615.125,0.9801980198019802,1,8,5,59,2899,43340,3702,752,0,2,64,21465,1950193
553,2,552,99,0,1550.0,535,526,115.0,603.35,5.0,3.0,1,8,0,120.67,1,8,477.125,99.0,2,8,5,59,1788,44789,3702,752,0,0,58,25288,1950184
559,2,592,99,100,1400.0,549,519,397.0,634.0,8.0,3.0,1,8,0,79.25,1,8,477.5,0.9801980198019802,1,8,5,59,1824,43654,3702,752,0,2,60,23862,1950201
625,5,625,99,100,3082.0,625,625,493.0,7165.44,12.0,3.0,1,8,0,597.12,1,8,723.25,0.9801980198019802,1,0,5,174,4876,3660,3738,1134,0,2,56,26548,1950067
531,4,568,99,998,2162.0,542,528,296.0,1792.8,12.0,3.0,1,8,0,149.4,1,8,679.0,0.0990990990990991,2,0,5,152,1924,83903,231,682,0,0,74,14228,1950195
641,8,669,99,998,2498.0,605,593,413.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,763.875,0.0990990990990991,1,8,5,172,3939,76861,3722,752,0,2,62,22270,1950204
575,1,609,99,87,1788.0,560,565,430.0,634.0,8.0,3.0,1,8,0,79.25,1,8,535.5,1.125,1,8,5,59,1824,43620,3702,752,0,2,4,29863,1950196
533,2,566,99,59,1519.0,543,549,209.0,634.0,8.0,3.0,1,8,0,79.25,1,8,483.75,1.65,2,8,5,126,3967,48355,3702,752,0,0,57,25831,1950220
625,1,625,2,98,11474.0,566,561,307.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,1744.0,0.0202020202020202,1,8,5,151,669,58256,3722,752,0,2,69,17900,1950217
540,2,548,99,86,5932.0,515,463,206.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,1023.125,1.137931034482759,2,8,5,148,534,30071,3722,752,0,0,57,25903,1950227
548,1,586,99,100,1441.0,535,504,226.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,476.75,0.9801980198019802,2,8,5,126,4585,47900,3722,752,0,0,56,26119,1950216
498,1,472,99,52,2394.0,482,435,176.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,554.125,1.8679245283018868,2,8,5,172,2586,76866,3722,752,0,0,61,23409,1950210
559,1,559,99,74,1409.0,540,547,466.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,473.5,1.32,1,8,5,173,3480,46076,3722,752,0,2,60,23468,1950218
692,2,689,99,96,8642.0,690,737,480.0,9360.24,24.0,3.0,1,8,0,390.01,1,8,1455.875,1.0206185567010309,1,8,5,104,5038,40025,3898,49,0,2,60,23721,1950234
623,1,660,99,998,18945.0,612,619,489.0,634.0,8.0,3.0,1,8,0,79.25,1,8,2819.625,0.0990990990990991,1,8,5,59,4499,45067,3702,752,0,2,74,14439,1950213
490,2,484,99,100,4424.0,499,493,211.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,823.875,0.9801980198019802,2,8,5,126,2038,48221,3722,752,0,0,60,23862,1950209
674,8,698,2,100,68387.0,670,536,841.0,18219.84,12.0,3.0,1,8,0,1518.32,1,8,8884.375,0.0198019801980198,0,7,5,174,4876,1357,2750,1623,0,1,77,12118,1949987
555,1,579,99,98,2079.0,595,583,455.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,573.625,1.0,1,8,5,90,2011,62205,3722,752,0,2,54,27548,1950226
645,7,672,99,90,4419.0,639,626,572.0,1400.0,3.0,3.0,1,8,0,466.6666666666667,1,8,899.625,1.0879120879120878,1,4,5,148,4445,23986,1427,720,0,2,61,22990,1950233
584,10,621,99,100,7940.0,652,717,894.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,1340.375,0.9801980198019802,0,8,5,67,2288,52831,3722,752,0,1,79,11194,1950229
493,6,546,99,100,2084.0,552,610,284.0,1434.96,12.0,3.0,1,8,0,119.58,1,8,561.25,0.9801980198019802,2,8,5,174,4747,8804,1515,781,0,0,73,15170,1950238
489,1,483,99,40,1654.0,475,451,229.0,2988.0,12.0,3.0,1,8,0,249.0,1,8,461.5,2.414634146341464,2,0,5,67,1882,51923,231,682,0,0,62,22473,1950222
424,1,439,99,31,1507.0,446,414,173.0,634.0,8.0,3.0,1,8,0,79.25,1,8,420.125,3.09375,2,8,5,59,1824,43677,3702,752,0,0,47,29641,1950165
600,2,456,2,94,16490.0,540,498,356.0,2988.0,12.0,3.0,1,8,0,249.0,1,8,2335.25,0.0210526315789473,1,0,1,174,4876,45115,231,682,0,2,81,9878,1950259
538,6,601,99,95,4333.0,603,569,462.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,855.5,1.03125,1,8,5,49,3081,57164,3722,752,0,2,65,20604,1950240
531,1,547,99,54,1844.0,553,582,353.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,526.375,1.8,1,8,5,174,4947,11908,3722,752,0,2,56,26226,1950205
658,1,661,99,93,1544.0,658,635,676.0,613.5,6.0,3.0,1,8,0,102.25,1,8,543.625,1.053191489361702,0,8,5,59,1259,44095,3702,752,0,1,51,28883,1950253
625,5,596,99,27,17026.0,572,540,271.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,2436.25,3.5357142857142856,2,8,5,148,613,29279,3722,752,0,0,72,15501,1950243
436,2,385,99,0,1431.0,434,404,238.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,398.875,99.0,2,8,5,90,5158,61487,3722,752,0,0,51,29046,1949394
541,6,535,99,0,1741.0,546,516,242.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,498.0,99.0,2,8,5,59,2732,44413,3722,752,0,0,65,20235,1944613
589,2,595,99,76,1726.0,598,585,446.0,634.0,8.0,3.0,1,8,0,79.25,1,8,533.75,1.2857142857142858,1,8,5,59,4563,42354,3702,752,0,2,54,27570,1950257
625,2,625,99,100,5184.0,625,598,406.0,634.0,8.0,3.0,1,8,0,79.25,1,8,982.25,0.9801980198019802,1,8,5,173,292,45742,3702,752,0,2,57,25889,1950179
565,1,620,99,0,1483.0,578,569,364.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,489.375,99.0,1,8,5,67,1882,50869,3722,752,0,2,55,26770,1950223
570,1,539,99,19,1497.0,532,517,214.0,613.5,6.0,3.0,1,8,0,102.25,1,8,471.75,4.95,2,8,5,59,2575,44765,3702,752,0,0,60,23773,1950254
625,6,612,99,92,2932.0,625,591,413.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,697.75,1.064516129032258,1,8,5,148,4445,26336,3722,752,0,2,69,17853,1950244
544,3,562,99,7,1737.0,534,553,220.0,634.0,8.0,3.0,1,8,0,79.25,1,8,504.875,12.375,2,8,5,59,799,44980,3702,752,0,0,52,28416,1950189
502,2,514,99,79,2553.0,502,500,223.0,634.0,8.0,3.0,1,8,0,79.25,1,8,593.875,1.2375,2,8,5,173,4774,46052,3702,752,0,0,58,25224,1950267
586,3,531,99,74,2032.0,589,522,381.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,554.5,1.32,1,8,5,126,4330,46290,3722,752,0,2,67,18927,1950228
665,1,757,99,100,9648.0,717,679,832.0,960.96,12.0,3.0,1,8,0,80.08,1,8,1583.25,0.9801980198019802,0,8,5,104,3794,39542,3930,754,0,1,89,5116,1946408
0,0,0,99,999,0.0,0,0,460.0,634.0,8.0,3.0,1,8,0,79.25,1,8,137.25,0.099,1,8,5,128,108,53601,3702,752,0,2,3,29957,1950251
536,1,524,99,0,500.0,514,481,233.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,331.875,99.0,2,8,5,107,1030,68751,3722,752,0,0,61,22900,1949655
500,1,520,99,0,2105.0,492,460,244.0,1967.69,12.0,3.0,1,8,0,163.97416666666666,1,8,522.125,99.0,2,0,5,174,4876,4803,4040,720,0,0,83,8611,1919611
606,1,569,99,24,4132.0,546,516,216.0,634.0,8.0,3.0,1,8,0,79.25,1,8,811.625,3.96,2,8,5,59,4563,42362,3702,752,0,0,62,22560,1950268
578,1,599,99,97,1940.0,562,505,283.0,603.35,5.0,3.0,1,8,0,120.67,1,8,547.625,1.010204081632653,2,8,5,59,5073,45614,3702,752,0,0,51,29044,1950275
625,2,587,99,89,7061.0,612,571,112.0,1785.24,12.0,3.0,1,8,0,148.77,1,8,1205.75,1.1,2,0,5,104,3153,39391,231,682,0,0,65,20747,1950249
515,1,488,99,8,2016.0,473,463,326.0,634.0,8.0,3.0,1,8,0,79.25,1,8,507.875,11.0,1,8,5,59,4563,41989,3702,752,0,2,57,25421,1950280
618,6,662,99,0,6285.0,619,576,398.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,1108.125,99.0,1,8,5,152,4617,83489,3722,752,0,2,72,15625,1950278
561,9,539,99,63,4443.0,559,587,205.0,2354.28,12.0,3.0,1,8,0,196.19000000000003,1,8,857.5,1.546875,2,8,5,174,4823,12155,4020,720,0,0,82,9346,1950284
593,3,553,99,53,4560.0,556,581,223.0,1676.6,6.0,3.0,1,8,0,279.43333333333334,1,8,874.75,1.8333333333333333,2,8,5,129,1355,71546,218,967,0,0,86,6762,1949852
623,10,584,99,99,5512.0,632,702,857.0,5584.82,12.0,3.0,1,8,0,465.4016666666666,1,8,1032.625,0.99,0,7,5,174,4876,1021,3991,803,0,1,85,7045,1950285
544,8,609,99,60,5384.0,579,558,346.0,5581.08,12.0,3.0,1,8,0,465.09,1,8,980.125,1.6229508196721312,1,4,5,174,4743,14599,1269,347,0,2,75,13522,1950291
636,1,659,99,999,1781.0,667,665,636.0,1608.48,12.0,3.0,1,8,0,134.04,1,8,688.375,0.099,1,7,5,174,411,23413,2700,1885,0,2,4,29788,1950286
544,9,598,99,100,4621.0,553,545,346.0,1189.92,12.0,3.0,1,8,0,99.16,1,8,883.625,0.9801980198019802,1,8,5,174,4995,12079,269,1041,0,2,68,18702,1948113
708,1,630,99,95,3538.0,645,681,447.0,5581.08,12.0,3.0,1,8,0,465.09,1,8,799.625,1.03125,1,4,5,174,435,22935,1269,347,0,2,61,22949,1950006
573,1,549,99,12,6265.0,547,528,199.0,568.75,7.0,3.0,1,8,0,81.25,1,8,1071.75,7.615384615384615,2,4,5,90,268,63560,2193,287,0,0,70,17450,1950318
683,4,683,99,100,2685.0,664,657,467.0,2988.0,12.0,3.0,1,8,0,249.0,1,8,696.875,0.9801980198019802,1,0,5,90,2011,62346,231,682,0,2,80,10623,1949166
522,3,581,99,45,4747.0,519,554,246.0,312.64,2.0,3.0,1,8,0,156.32,1,8,883.75,2.152173913043478,2,4,5,49,2165,58359,886,102,0,0,53,28233,1950323
519,1,502,99,998,1917.0,544,504,332.0,593.36,4.0,3.0,1,8,0,148.34,1,8,635.5,0.0990990990990991,1,8,5,59,5123,44349,3702,752,0,2,61,23008,1950319
654,4,618,99,100,2037.0,592,541,422.0,2988.0,12.0,3.0,1,8,0,249.0,1,8,580.625,0.9801980198019802,1,0,5,174,194,16651,231,682,0,2,62,22338,1921186
532,1,471,99,71,2737.0,552,591,299.0,5581.08,12.0,3.0,1,8,0,465.09,1,8,631.75,1.375,2,4,5,152,5057,83197,1269,347,0,0,88,5476,1950322
548,6,588,99,998,1523.0,550,553,127.0,1609.68,12.0,3.0,1,8,0,134.14,1,8,608.125,0.0990990990990991,2,8,5,67,2505,52450,2188,868,0,0,62,22236,1950308
527,1,567,99,0,1547.0,529,561,173.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,478.875,99.0,2,8,5,126,4585,47896,3722,752,0,0,55,26665,1950269
625,7,596,99,14,3507.0,607,622,323.0,1019.76,12.0,3.0,1,8,0,84.98,1,8,759.625,6.6,1,8,5,75,763,60354,3722,752,0,2,80,10526,1949286
467,1,451,99,50,1927.0,513,490,199.0,634.0,8.0,3.0,1,8,0,79.25,1,8,499.75,1.9411764705882355,2,8,5,59,3840,45499,3702,752,0,0,57,25677,1950297
539,5,587,99,999,1715.0,559,542,540.0,3225.36,12.0,3.0,1,8,0,268.78000000000003,1,8,630.625,0.099,1,1,5,174,334,19212,499,1549,0,2,3,29916,1950324
538,1,480,99,28,1604.0,569,591,434.0,2295.96,12.0,3.0,1,8,0,191.33,1,8,488.75,3.413793103448276,1,8,5,49,1332,58330,4020,720,0,2,78,11879,1950335
594,2,614,99,89,1507.0,579,585,429.0,1485.56,12.0,3.0,1,8,0,123.79666666666668,1,8,508.625,1.1,1,8,5,174,4876,43934,458,350,0,2,88,5770,1950135
589,5,612,99,71,11059.0,590,531,287.0,312.64,2.0,3.0,1,8,0,156.32,1,8,1694.5,1.375,-1,4,5,172,509,76859,886,102,0,3,61,23096,1950341
621,5,612,99,90,1636.0,580,566,300.0,2354.28,12.0,3.0,1,8,0,196.19000000000003,1,8,526.125,1.0879120879120878,2,8,5,81,5115,31899,4020,720,0,0,80,10512,1950340
675,1,661,99,63,2246.0,597,617,530.0,2354.28,12.0,3.0,1,8,0,196.19000000000003,1,8,619.875,1.546875,1,8,5,174,2936,20754,4020,720,0,2,85,7174,1950304
739,3,829,2,100,21595.0,740,671,923.0,11692.12,11.0,3.0,1,8,0,1062.92,1,8,3084.875,0.0198019801980198,0,4,5,172,661,77349,3754,184,0,1,70,17363,1948107
530,3,513,99,74,21548.0,539,560,190.0,568.75,7.0,3.0,1,8,0,81.25,1,8,2983.25,1.32,2,4,5,174,334,19272,2193,287,0,0,84,7573,1950346
598,1,625,99,84,2546.0,601,540,323.0,568.75,7.0,3.0,1,8,0,81.25,1,8,636.75,1.1647058823529413,1,4,5,108,1538,66452,2193,287,0,2,77,12609,1948511
580,1,520,99,36,4989.0,518,539,532.0,1122.24,6.0,3.0,1,8,0,187.04,1,8,910.25,2.675675675675676,1,8,5,49,3081,57093,1224,592,0,2,68,18636,1950283
548,1,607,99,47,1740.0,554,517,267.0,556.71,7.0,3.0,1,8,0,79.53,1,8,514.125,2.0625,2,3,5,174,1535,11106,3703,110,0,0,56,26043,1950150
602,1,637,99,100,2426.0,599,568,469.0,559.44,6.0,3.0,1,8,0,93.24,1,8,629.0,0.9801980198019802,1,4,5,174,4204,11453,2193,287,0,2,70,16982,1950349
