SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,FPD,pedido_id
514,3,600,99,100,2494.0,535,600,APTOS,Produtor_1170,Lancamento_1472,Empreendedor,210.0,Alto,26012-250,RJ,Cidade_2698,1986-02-19 00:00:00,39,CrA©dito AcessA­vel,2834.87,13.0,2.0,3.0,6.0,0,218.06692307692308,1,7,350.1428571428572,0.9801980198019802,2,0,823447
353,1,489,2,96,2494.0,387,404,APTOS,Produtor_0820,Lancamento_1968,Empreendedor,113.0,Alto,50740535,PE,Cidade_3338,1982-03-31 00:00:00,43,CrA©dito AcessA­vel,1196.16,12.0,2.0,3.0,6.0,0,99.68,1,7,247.42857142857144,0.0206185567010309,2,1,820363
600,2,600,99,67,5231.0,497,477,APTOS,Produtor_0808,Lancamento_0386,Empreendedor,226.0,Alto,69303-460,RR,Cidade_0507,1988-12-08 00:00:00,37,CrA©dito AcessA­vel,1859.64,12.0,2.0,3.0,6.0,0,154.97,1,8,946.625,1.4558823529411764,2,0,823594
414,3,576,99,64,2494.0,459,520,APTOS,Produtor_1484,Lancamento_2633,Empreendedor,44.0,Alto,22753-200,RJ,Cidade_3433,2000-12-18 00:00:00,25,CrA©dito AcessA­vel,2399.64,12.0,2.0,3.0,6.0,0,199.97,1,7,305.0,1.523076923076923,2,0,822807
374,1,514,99,100,2494.0,414,462,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,175.0,Alto,12233-401,SP,Cidade_3958,1978-02-21 00:00:00,47,CrA©dito AcessA­vel,1900.22,4.0,2.0,3.0,6.0,0,475.055,1,7,280.57142857142856,0.9801980198019802,2,0,563106
450,2,413,99,50,2444.0,305,463,APTOS,Produtor_1254,Lancamento_0906,Autodesenvolvimento,370.0,Outros,55360-000,PE,Cidade_0705,1991-09-22 00:00:00,34,CrA©dito AcessA­vel,395.61,3.0,2.0,3.0,6.0,0,131.87,1,7,254.57142857142856,1.9411764705882355,-1,0,823880
375,2,521,99,32,2494.0,378,348,APTOS,Produtor_0808,Lancamento_0386,Empreendedor,129.0,Alto,62640-000,CE,Cidade_3030,1986-02-09 00:00:00,39,CrA©dito AcessA­vel,1859.64,12.0,2.0,3.0,6.0,0,154.97,1,7,250.7142857142857,3.0,2,0,821184
367,3,459,99,35,2494.0,421,436,APTOS,Produtor_1484,Lancamento_2633,Empreendedor,75.0,Alto,79560-000,MS,Cidade_0985,1993-01-23 00:00:00,33,CrA©dito AcessA­vel,2068.49,4.0,2.0,3.0,6.0,0,517.1225,1,7,260.0,2.75,2,0,821894
556,1,689,99,97,2494.0,536,689,APTOS,Produtor_0447,Lancamento_1514,Empreendedor,169.0,Alto,69309-000,RR,Cidade_0507,1995-08-16 00:00:00,30,CrA©dito AcessA­vel,2396.04,12.0,2.0,3.0,6.0,0,199.67,1,7,381.0,1.010204081632653,2,0,819486
337,1,228,99,86,2494.0,353,324,APTOS,Produtor_0873,Lancamento_2627,Emagrecimento,201.0,Alto,03886-010,SP,Cidade_4032,1985-06-11 00:00:00,40,CrA©dito AcessA­vel,549.0,6.0,2.0,3.0,6.0,0,91.5,1,7,204.0,1.137931034482759,2,0,747603
570,2,572,99,93,2444.0,571,603,APTOS,Produtor_1185,Lancamento_0179,Autoconhecimento,625.0,Outros,72306-525,DF,Cidade_0581,1984-07-12 00:00:00,41,CrA©dito AcessA­vel,1196.16,12.0,2.0,3.0,6.0,0,99.68,1,7,358.57142857142856,1.053191489361702,-1,0,820791
376,1,197,99,999,2494.0,575,575,APTOS,Produtor_1464,Lancamento_0939,Outros,243.0,Alto,69098-397,AM,Cidade_2348,1982-06-12 00:00:00,43,CrA©dito AcessA­vel,1497.06,9.0,2.0,3.0,6.0,0,166.34,1,7,403.1428571428572,0.099,2,0,541014
528,1,600,99,89,2494.0,511,589,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,175.0,Alto,36505-002,MG,Cidade_4300,1972-06-02 00:00:00,53,CrA©dito AcessA­vel,2988.0,12.0,2.0,3.0,6.0,0,249.0,1,7,345.2857142857143,1.1,2,0,762099
338,3,379,99,998,2494.0,420,478,APTOS,Produtor_1464,Lancamento_0939,Outros,157.0,Alto,72145635,DF,Cidade_0581,1966-11-06 00:00:00,59,CrA©dito AcessA­vel,1497.06,9.0,2.0,3.0,6.0,0,166.34,1,7,387.8571428571428,0.0990990990990991,2,0,705167
257,1,292,99,63,2119.0,266,336,APTOS,Produtor_0808,Lancamento_0386,Empreendedor,688.0,Baixo,26278-570,RJ,Cidade_2698,1991-11-28 00:00:00,34,CrA©dito AcessA­vel,1859.64,12.0,2.0,3.0,6.0,0,154.97,1,8,429.125,1.546875,0,0,821268
484,7,600,99,59,2494.0,594,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,225.0,Alto,89248000,SC,Cidade_1494,1989-06-04 00:00:00,36,CrA©dito AcessA­vel,2988.0,12.0,3.0,3.0,7.0,0,249.0,1,7,349.0,1.65,2,1,733074
462,5,379,2,80,2494.0,444,594,APTOS,Produtor_0050,Lancamento_1102,Empreendedor,209.0,Alto,21051-010,RJ,Cidade_3433,1969-02-05 00:00:00,56,CrA©dito AcessA­vel,1432.56,12.0,3.0,3.0,7.0,0,119.38,1,7,280.85714285714283,0.0246913580246913,2,0,823924
206,7,329,99,998,2494.0,383,360,APTOS,Produtor_1464,Lancamento_0939,Outros,207.0,Alto,28897-166,RJ,Cidade_3428,1977-11-07 00:00:00,48,CrA©dito AcessA­vel,1497.06,9.0,3.0,3.0,7.0,0,166.34,1,7,340.2857142857143,0.0990990990990991,2,1,705833
523,4,428,99,80,2494.0,509,572,APTOS,Produtor_1216,Lancamento_3231,Autoconhecimento,177.0,Alto,56950-000,PE,Cidade_3941,1997-08-23 00:00:00,28,CrA©dito AcessA­vel,4555.68,12.0,3.0,3.0,7.0,0,379.64,1,7,316.42857142857144,1.2222222222222223,2,0,824010
337,1,391,99,998,3238.0,302,372,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,674.0,Baixo,03064-000,SP,Cidade_4032,1977-12-17 00:00:00,48,CrA©dito AcessA­vel,2988.0,12.0,3.0,3.0,7.0,0,249.0,1,7,357.1428571428572,0.0990990990990991,0,0,813413
551,2,640,99,80,2494.0,497,485,APTOS,Produtor_1185,Lancamento_0179,Autoconhecimento,102.0,Alto,38407746,MG,Cidade_4294,1987-05-14 00:00:00,38,CrA©dito AcessA­vel,1196.16,12.0,3.0,3.0,7.0,0,99.68,1,7,336.2857142857143,1.2222222222222223,2,0,822711
440,1,437,99,100,2494.0,456,584,APTOS,Produtor_0181,Lancamento_2660,Empreendedor,250.0,Alto,28148-000,RJ,Cidade_0799,1977-08-09 00:00:00,48,CrA©dito AcessA­vel,1796.04,12.0,3.0,3.0,7.0,0,149.67,1,7,302.42857142857144,0.9801980198019802,2,0,824297
449,2,613,99,100,2494.0,606,662,APTOS,Produtor_1461,Lancamento_3428,Outros,161.0,Alto,23035-375,RJ,Cidade_3433,1981-04-30 00:00:00,44,CrA©dito AcessA­vel,125.01,1.0,3.0,3.0,7.0,0,125.01,1,7,361.57142857142856,0.9801980198019802,2,0,823331
317,3,600,99,28,2494.0,436,462,APTOS,Produtor_1306,Lancamento_0592,Mentoria,210.0,Alto,90520-320,RS,Cidade_3193,1981-03-23 00:00:00,44,CrA©dito AcessA­vel,2276.04,12.0,3.0,3.0,7.0,0,189.67,1,7,277.85714285714283,3.413793103448276,2,0,740671
589,1,731,99,27,3238.0,605,555,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,735.0,Baixo,89258-443,SC,Cidade_2048,1984-06-25 00:00:00,41,CrA©dito AcessA­vel,2865.33,9.0,3.0,3.0,7.0,0,318.37,1,7,372.4285714285714,3.5357142857142856,0,0,564272
396,1,514,99,100,2494.0,443,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,182.0,Alto,78670000,MT,Cidade_3900,1972-03-02 00:00:00,53,CrA©dito AcessA­vel,2988.0,12.0,3.0,3.0,7.0,0,249.0,1,7,307.57142857142856,0.9801980198019802,2,1,750622
593,1,665,99,84,1400.0,529,672,APTOS,Produtor_0181,Lancamento_2660,Empreendedor,504.0,Outros,04657-033,SP,Cidade_4032,1985-12-30 00:00:00,40,Antecipado,1796.04,12.0,3.0,3.0,7.0,0,149.67,1,8,505.375,1.1647058823529413,-1,0,824355
361,1,415,99,91,2494.0,402,430,APTOS,Produtor_1254,Lancamento_0906,Autodesenvolvimento,149.0,Alto,63035-140,CE,Cidade_2113,1990-07-11 00:00:00,35,CrA©dito AcessA­vel,390.75,3.0,3.0,3.0,7.0,0,130.25,1,7,257.0,1.076086956521739,2,0,823809
949,4,906,99,100,2494.0,889,863,APTOS,Produtor_1484,Lancamento_2633,Empreendedor,220.0,Alto,13690-000,SP,Cidade_1226,1972-12-12 00:00:00,53,CrA©dito AcessA­vel,2303.19,9.0,3.0,3.0,7.0,0,255.91,1,7,544.2857142857143,0.9801980198019802,2,0,822420
252,1,308,99,21,2494.0,341,416,APTOS,Produtor_0114,Lancamento_3120,Empreendedor,185.0,Alto,02069-060,SP,Cidade_4032,1986-01-18 00:00:00,40,CrA©dito AcessA­vel,1360.08,13.0,3.0,3.0,7.0,0,104.62153846153844,1,7,205.42857142857144,4.5,2,0,823652
402,3,397,99,29,2494.0,390,432,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,149.0,Alto,76985-102,RO,Cidade_4417,1989-03-09 00:00:00,36,CrA©dito AcessA­vel,3178.6,18.0,3.0,3.0,7.0,0,176.58888888888887,1,7,250.28571428571428,3.3,2,0,824576
361,2,317,99,998,2494.0,403,404,APTOS,Produtor_1484,Lancamento_2633,Empreendedor,195.0,Alto,71571-217,DF,Cidade_0581,1985-10-04 00:00:00,40,CrA©dito AcessA­vel,2399.64,12.0,3.0,3.0,7.0,0,199.97,1,7,369.1428571428572,0.0990990990990991,2,0,822665
636,1,741,99,100,2444.0,618,707,APTOS,Produtor_1484,Lancamento_2633,Empreendedor,625.0,Outros,89157-000,SC,Cidade_4466,1987-05-11 00:00:00,38,CrA©dito AcessA­vel,2399.64,12.0,3.0,3.0,7.0,0,199.97,1,7,414.57142857142856,0.9801980198019802,-1,0,824644
483,3,600,99,74,3238.0,578,600,APTOS,Produtor_1185,Lancamento_0179,Autoconhecimento,782.0,Baixo,18214-560,SP,Cidade_1900,1969-05-11 00:00:00,56,CrA©dito AcessA­vel,1196.16,12.0,3.0,3.0,7.0,0,99.68,1,7,348.1428571428572,1.32,0,0,824683
23,1,415,99,0,2494.0,320,425,APTOS,Produtor_1484,Lancamento_2633,Empreendedor,2.0,Alto,71572-701,DF,Cidade_0581,1994-07-10 00:00:00,31,CrA©dito AcessA­vel,2399.64,12.0,3.0,3.0,7.0,0,199.97,1,7,183.28571428571428,99.0,2,1,821582
501,3,469,2,89,2444.0,415,434,APTOS,Produtor_1461,Lancamento_3428,Outros,519.0,Outros,89400-000,SC,Cidade_3213,1987-09-02 00:00:00,38,CrA©dito AcessA­vel,1125.09,9.0,3.0,3.0,7.0,0,125.01,1,7,273.2857142857143,0.0222222222222222,-1,0,824697
587,3,284,99,69,3238.0,519,670,APTOS,Produtor_0808,Lancamento_0386,Empreendedor,656.0,Baixo,13207-270,SP,Cidade_2120,1979-11-03 00:00:00,46,CrA©dito AcessA­vel,1859.64,12.0,3.0,3.0,7.0,0,154.97,1,7,318.7142857142857,1.4142857142857144,0,0,824897
454,3,437,99,57,2494.0,449,536,APTOS,Produtor_0114,Lancamento_0075,Desconhecido,95.0,Alto,68660-000,PA,Cidade_4023,1994-11-12 00:00:00,31,CrA©dito AcessA­vel,3595.8,12.0,4.0,3.0,8.0,0,299.65000000000003,1,7,290.7142857142857,1.706896551724138,2,1,741067
387,2,382,99,60,2494.0,403,423,APTOS,Produtor_0209,Lancamento_3502,Autodesenvolvimento,216.0,Alto,85506-530,PR,Cidade_2965,1991-05-31 00:00:00,34,CrA©dito AcessA­vel,1796.04,12.0,4.0,3.0,8.0,0,149.67,1,7,250.8571428571429,1.6229508196721312,2,0,824159
268,5,383,99,71,2494.0,305,339,APTOS,Produtor_1239,Lancamento_3138,Empreendedor,132.0,Alto,60410-500,CE,Cidade_1439,1987-12-10 00:00:00,38,CrA©dito AcessA­vel,1558.56,12.0,4.0,3.0,8.0,0,129.88,1,7,210.0,1.375,2,1,732474
495,4,640,99,68,3238.0,615,695,APTOS,Produtor_1145,Lancamento_1307,Empreendedor,732.0,Baixo,22790-671,RJ,Cidade_3433,1981-05-08 00:00:00,44,CrA©dito AcessA­vel,2879.52,12.0,4.0,3.0,8.0,0,239.96,1,7,373.7142857142857,1.434782608695652,0,0,773440
600,1,600,99,100,2494.0,600,600,APTOS,Produtor_0280,Lancamento_1037,Mentoria,299.0,Alto,50720-000,PE,Cidade_3338,1981-09-29 00:00:00,44,CrA©dito AcessA­vel,802.62,9.0,4.0,3.0,8.0,0,89.18,1,7,371.4285714285714,0.9801980198019802,2,0,820737
671,2,741,2,95,2494.0,756,686,APTOS,Produtor_0758,Lancamento_2329,Mentoria,203.0,Alto,72005-680,DF,Cidade_0581,1963-05-31 00:00:00,62,CrA©dito AcessA­vel,1101.36,6.0,4.0,3.0,8.0,0,183.56,1,7,421.8571428571428,0.0208333333333333,2,0,824985
232,1,415,99,42,3238.0,334,481,APTOS,Produtor_0808,Lancamento_0386,Empreendedor,701.0,Baixo,85803-000,PR,Cidade_0915,1968-01-27 00:00:00,58,CrA©dito AcessA­vel,1859.64,12.0,4.0,3.0,8.0,0,154.97,1,7,229.1428571428572,2.302325581395349,0,0,823212
356,1,457,99,100,2444.0,358,364,APTOS,Produtor_0691,Lancamento_2366,Mentoria,443.0,Outros,37190-000,MG,Cidade_4249,1998-02-08 00:00:00,27,CrA©dito AcessA­vel,2186.71,13.0,4.0,3.0,8.0,0,168.2084615384615,1,7,247.8571428571429,0.9801980198019802,-1,0,713989
516,2,476,99,93,2494.0,550,639,APTOS,Produtor_0691,Lancamento_2366,Mentoria,240.0,Alto,38755-000,MG,Cidade_2164,1990-09-19 00:00:00,35,CrA©dito AcessA­vel,1874.58,6.0,4.0,3.0,8.0,0,312.43,1,7,339.2857142857143,1.053191489361702,2,0,824883
105,2,348,99,25,2494.0,113,111,APTOS,Produtor_0691,Lancamento_2366,Mentoria,162.0,Alto,12403-610,SP,Cidade_3073,1995-06-17 00:00:00,30,CrA©dito AcessA­vel,1874.58,6.0,4.0,3.0,8.0,0,312.43,1,7,114.71428571428572,3.807692307692308,2,1,712666
456,4,195,99,0,2494.0,411,390,APTOS,Produtor_0630,Lancamento_0890,Empreendedor,217.0,Alto,60831-160,CE,Cidade_1439,1992-04-07 00:00:00,33,CrA©dito AcessA­vel,3595.8,12.0,4.0,3.0,8.0,0,299.65000000000003,1,7,222.1428571428572,99.0,2,0,745226
238,1,383,99,44,3238.0,193,358,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,780.0,Baixo,24140-500,RJ,Cidade_2652,1988-04-14 00:00:00,37,CrA©dito AcessA­vel,2988.0,12.0,4.0,3.0,8.0,0,249.0,1,7,188.0,2.2,0,1,735474
664,2,687,99,99,2494.0,676,642,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,118.0,Alto,50670260,PE,Cidade_3338,1990-12-06 00:00:00,35,CrA©dito AcessA­vel,3809.7,13.0,4.0,3.0,8.0,0,293.05384615384617,1,7,409.8571428571428,0.99,2,1,329698
371,1,382,99,77,2494.0,253,344,APTOS,Produtor_1464,Lancamento_0939,Outros,99.0,Alto,58930-000,PB,Cidade_0530,1980-01-01 00:00:00,46,CrA©dito AcessA­vel,1497.06,9.0,4.0,3.0,8.0,0,166.34,1,7,218.1428571428572,1.2692307692307692,2,0,604097
352,5,549,99,97,3238.0,462,583,APTOS,Produtor_0808,Lancamento_0386,Empreendedor,719.0,Baixo,11608-209,SP,Cidade_4058,1953-03-28 00:00:00,72,CrA©dito AcessA­vel,1859.64,12.0,4.0,3.0,8.0,0,154.97,1,7,306.7142857142857,1.010204081632653,0,0,822221
448,3,416,99,35,2444.0,430,463,APTOS,Produtor_0691,Lancamento_2367,Mentoria,482.0,Outros,75340-000,GO,Cidade_1640,1982-02-13 00:00:00,43,CrA©dito AcessA­vel,1874.58,6.0,4.0,3.0,8.0,0,312.43,1,7,270.57142857142856,2.75,-1,0,825285
430,7,558,99,91,2444.0,445,519,APTOS,Produtor_0691,Lancamento_2366,Mentoria,321.0,Outros,55813-390,PE,Cidade_0907,1987-06-10 00:00:00,38,CrA©dito AcessA­vel,1874.58,6.0,4.0,3.0,8.0,0,312.43,1,7,307.0,1.076086956521739,-1,0,825309
369,1,308,99,43,2494.0,419,511,APTOS,Produtor_1077,Lancamento_1829,Autodesenvolvimento,174.0,Alto,76450-000,GO,Cidade_2493,1979-08-21 00:00:00,46,CrA©dito AcessA­vel,1999.84,8.0,4.0,3.0,8.0,0,249.98,1,7,250.0,2.25,2,0,823723
462,1,600,99,58,2322.0,481,600,APTOS,Produtor_0632,Lancamento_1081,Mentoria,250.0,Alto,81240-420,PR,Cidade_1182,1980-01-20 00:00:00,46,CrA©dito AcessA­vel,2396.04,12.0,4.0,3.0,8.0,0,199.67,1,8,577.875,1.6779661016949152,2,0,825356
381,1,595,99,45,2494.0,417,420,APTOS,Produtor_1181,Lancamento_2699,Empreendedor,196.0,Alto,13563-360,SP,Cidade_3872,1984-06-22 00:00:00,41,CrA©dito AcessA­vel,827.64,9.0,4.0,3.0,8.0,0,91.96,1,7,279.7142857142857,2.152173913043478,2,0,762233
386,9,519,99,100,1778.0,407,420,APTOS,Produtor_1484,Lancamento_2633,Empreendedor,218.0,Alto,60182-840,CE,Cidade_1439,1968-05-19 00:00:00,57,CrA©dito AcessA­vel,2399.64,12.0,4.0,3.0,8.0,0,199.97,1,8,464.75,0.9801980198019802,2,1,824608
252,1,394,99,998,2444.0,393,370,APTOS,Produtor_0025,Lancamento_3487,Empreendedor,520.0,Outros,20780-270,RJ,Cidade_3433,1998-05-08 00:00:00,27,CrA©dito AcessA­vel,2071.8,12.0,4.0,3.0,8.0,0,172.65,1,7,358.1428571428572,0.0990990990990991,-1,0,770989
247,1,485,99,0,2494.0,381,412,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,64.0,Alto,88960-000,SC,Cidade_3832,1988-02-05 00:00:00,37,CrA©dito AcessA­vel,2988.0,12.0,4.0,3.0,8.0,0,249.0,1,7,232.1428571428572,99.0,2,0,712571
385,1,459,99,51,2444.0,417,402,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,306.0,Outros,13211-000,SP,Cidade_2120,1986-05-01 00:00:00,39,CrA©dito AcessA­vel,3588.63,21.0,4.0,3.0,8.0,0,170.88714285714286,1,7,259.1428571428572,1.9038461538461533,-1,0,737721
808,9,906,99,100,3238.0,830,868,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,879.0,Baixo,24320-600,RJ,Cidade_2652,1984-04-18 00:00:00,41,CrA©dito AcessA­vel,2988.0,12.0,4.0,3.0,8.0,0,249.0,1,7,517.1428571428571,0.9801980198019802,0,0,734419
369,2,413,2,75,2494.0,282,399,APTOS,Produtor_0691,Lancamento_2367,Mentoria,194.0,Alto,07123-080,SP,Cidade_1612,1983-06-03 00:00:00,42,CrA©dito AcessA­vel,1874.58,6.0,4.0,3.0,8.0,0,312.43,1,7,220.28571428571428,0.0263157894736842,2,0,825576
409,1,587,99,94,2444.0,438,509,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,629.0,Outros,22071-020,RJ,Cidade_3433,1980-09-29 00:00:00,45,CrA©dito AcessA­vel,2988.0,12.0,4.0,3.0,8.0,0,249.0,1,7,305.2857142857143,1.0421052631578946,-1,1,654114
418,1,491,99,87,2444.0,567,539,APTOS,Produtor_0691,Lancamento_2367,Mentoria,426.0,Outros,36406-063,MG,Cidade_1076,1978-02-22 00:00:00,47,CrA©dito AcessA­vel,1874.58,6.0,4.0,3.0,8.0,0,312.43,1,7,314.57142857142856,1.125,-1,0,825676
144,1,176,99,100,2494.0,242,217,APTOS,Produtor_1587,Lancamento_0859,Empreendedor,88.0,Alto,73369-028,DF,Cidade_0581,1994-04-22 00:00:00,31,Compartilhado,1083.36,12.0,4.0,3.0,8.0,0,90.28,1,7,139.85714285714286,0.9801980198019802,2,0,743180
252,3,396,99,100,4550.0,362,369,APTOS,Produtor_0820,Lancamento_1948,Empreendedor,183.0,Alto,68356-167,PA,Cidade_0808,1993-05-24 00:00:00,32,CrA©dito AcessA­vel,1196.16,12.0,4.0,3.0,8.0,0,99.68,1,8,766.375,0.9801980198019802,2,0,825786
355,5,424,99,21,2494.0,431,511,APTOS,Produtor_0691,Lancamento_2366,Mentoria,118.0,Alto,08320-370,SP,Cidade_4032,1993-01-31 00:00:00,32,CrA©dito AcessA­vel,1874.58,6.0,4.0,3.0,8.0,0,312.43,1,7,263.7142857142857,4.5,2,0,713374
23,1,192,99,55,2494.0,94,71,APTOS,Produtor_1077,Lancamento_0703,Empreendedor,204.0,Alto,76387-159,GO,Cidade_1529,1993-12-06 00:00:00,32,CrA©dito AcessA­vel,1687.2,12.0,4.0,3.0,8.0,0,140.6,1,7,76.42857142857143,1.7678571428571428,2,1,593575
327,2,413,99,0,2494.0,396,424,APTOS,Produtor_1145,Lancamento_1307,Empreendedor,207.0,Alto,38441-276,MG,Cidade_0229,1986-03-03 00:00:00,39,CrA©dito AcessA­vel,2879.52,12.0,5.0,3.0,9.0,1,239.96,1,7,237.28571428571428,99.0,2,0,773989
488,1,600,99,95,2494.0,474,505,APTOS,Produtor_0691,Lancamento_2367,Mentoria,4.0,Alto,17601-320,SP,Cidade_4269,1999-11-03 00:00:00,26,CrA©dito AcessA­vel,1874.58,6.0,5.0,3.0,9.0,1,312.43,1,7,323.1428571428572,1.03125,2,1,825392
459,1,504,99,52,3357.0,443,457,APTOS,Produtor_1464,Lancamento_0939,Outros,217.0,Alto,75256-810,GO,Cidade_3748,1985-07-23 00:00:00,40,CrA©dito AcessA­vel,1497.06,9.0,5.0,3.0,9.0,1,166.34,1,8,671.5,1.8679245283018868,2,0,605901
282,3,225,99,998,2444.0,433,451,APTOS,Produtor_1077,Lancamento_1829,Autodesenvolvimento,455.0,Outros,09121-587,SP,Cidade_3679,1996-02-14 00:00:00,29,CrA©dito AcessA­vel,1881.42,6.0,5.0,3.0,9.0,1,313.57,1,7,355.85714285714283,0.0990990990990991,-1,0,756790
42,1,199,99,12,2494.0,123,182,APTOS,Produtor_0691,Lancamento_2366,Mentoria,34.0,Alto,30390-000,MG,Cidade_0464,1996-11-03 00:00:00,29,CrA©dito AcessA­vel,1874.58,6.0,5.0,3.0,9.0,1,312.43,1,7,94.0,7.615384615384615,2,1,724052
638,6,669,99,100,1500.0,689,654,APTOS,Produtor_1185,Lancamento_0179,Autoconhecimento,128.0,Alto,84043-616,PR,Cidade_3164,1993-09-03 00:00:00,32,CrA©dito AcessA­vel,1196.16,12.0,5.0,3.0,9.0,1,99.68,1,8,544.375,0.9801980198019802,2,0,825995
698,3,769,99,27,2494.0,790,734,APTOS,Produtor_0078,Lancamento_2766,Empreendedor,243.0,Alto,36335-000,MG,Cidade_3445,1976-12-07 00:00:00,49,CrA©dito AcessA­vel,1916.04,12.0,5.0,3.0,9.0,1,159.67,1,7,445.7142857142857,3.5357142857142856,2,0,821287
369,4,504,99,998,1681.0,396,402,APTOS,Produtor_0110,Lancamento_1982,Autoconhecimento,105.0,Alto,63906075,CE,Cidade_3313,1987-06-26 00:00:00,38,CrA©dito AcessA­vel,1796.04,12.0,5.0,3.0,9.0,1,149.67,1,8,556.625,0.0990990990990991,2,0,826243
506,2,731,2,100,3238.0,651,624,APTOS,Produtor_0456,Lancamento_0879,Outros,810.0,Baixo,13976-050,SP,Cidade_1907,1996-12-17 00:00:00,29,CrA©dito AcessA­vel,2982.54,6.0,5.0,3.0,9.0,1,497.09,1,7,373.7142857142857,0.0198019801980198,0,0,826394
192,2,391,99,100,2444.0,214,263,APTOS,Produtor_0691,Lancamento_2366,Mentoria,562.0,Outros,81850-690,PR,Cidade_1182,1992-11-16 00:00:00,33,CrA©dito AcessA­vel,1874.58,6.0,5.0,3.0,9.0,1,312.43,1,7,180.14285714285714,0.9801980198019802,-1,1,713030
345,1,354,99,0,2494.0,243,308,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,30.0,Alto,13051-205,SP,Cidade_0761,1997-02-02 00:00:00,28,CrA©dito AcessA­vel,2988.0,12.0,5.0,3.0,9.0,1,249.0,1,7,192.8571428571429,99.0,2,1,757024
564,1,630,99,88,3238.0,551,657,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,750.0,Baixo,93216-250,RS,Cidade_3724,1981-12-20 00:00:00,44,CrA©dito AcessA­vel,2988.0,12.0,5.0,3.0,9.0,1,249.0,1,7,370.0,1.1123595505617978,0,0,826530
323,3,416,99,88,2494.0,245,260,APTOS,Produtor_1484,Lancamento_2633,Empreendedor,158.0,Alto,75901-670,GO,Cidade_3424,1990-09-14 00:00:00,35,CrA©dito AcessA­vel,2399.64,12.0,5.0,3.0,9.0,1,199.97,1,7,204.8571428571429,1.1123595505617978,2,1,823337
511,2,595,99,63,2494.0,517,495,APTOS,Produtor_0273,Lancamento_2167,Empreendedor,288.0,Alto,75123-095,GO,Cidade_0193,1980-03-06 00:00:00,45,Compartilhado,3121.74,6.0,5.0,3.0,9.0,1,520.29,1,7,326.0,1.546875,2,1,710768
359,4,489,99,0,2444.0,405,374,APTOS,Produtor_1075,Lancamento_0986,Empreendedor,464.0,Outros,79170-000,MS,Cidade_3803,1992-05-16 00:00:00,33,CrA©dito AcessA­vel,549.0,6.0,5.0,3.0,9.0,1,91.5,1,7,247.1428571428572,99.0,-1,0,747091
268,1,600,99,4,4142.0,363,527,APTOS,Produtor_0225,Lancamento_1854,Emagrecimento,161.0,Alto,88220-000,SC,Cidade_1893,1979-10-15 00:00:00,46,CrA©dito AcessA­vel,1196.16,12.0,6.0,3.0,10.0,1,99.68,1,8,750.5,19.8,2,1,825963
567,6,647,99,52,2494.0,557,630,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,83.0,Alto,06846-160,SP,Cidade_1309,1992-07-27 00:00:00,33,CrA©dito AcessA­vel,2988.0,12.0,6.0,3.0,10.0,1,249.0,1,7,365.4285714285714,1.8679245283018868,2,0,826733
482,1,466,99,100,2494.0,431,402,APTOS,Produtor_0350,Lancamento_2894,Mentoria,68.0,Alto,93804-144,RS,Cidade_3721,1994-07-06 00:00:00,31,CrA©dito AcessA­vel,1204.08,12.0,6.0,3.0,10.0,1,100.34,1,7,283.0,0.9801980198019802,2,0,771466
741,7,906,2,100,3238.0,827,779,APTOS,Produtor_0456,Lancamento_0879,Outros,714.0,Baixo,04766-000,SP,Cidade_4032,1976-08-02 00:00:00,49,CrA©dito AcessA­vel,3239.4,12.0,6.0,3.0,10.0,1,269.95,1,7,480.2857142857143,0.0198019801980198,0,0,826663
495,1,558,99,35,2494.0,473,512,APTOS,Produtor_1185,Lancamento_0179,Autoconhecimento,210.0,Alto,13828-314,SP,Cidade_1641,1980-03-25 00:00:00,45,CrA©dito AcessA­vel,1196.16,12.0,6.0,3.0,10.0,1,99.68,1,7,310.42857142857144,2.75,2,0,826755
