SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,pedido_id
546,4,564,99,92,6374.0,555,488,APTOS,Produtor_2236,Lancamento_4671,Financeiro,262.0,Alto,03560-080,SP,Cidade_5362,1991-09-01,34,Credito Acessivel,6205.33,12.0,4.0,1,9,0,517.1108333333333,1,8,1090.25,1.064516129032258,2,1950730
625,1,566,99,85,2095.0,605,605,APTOS,Produtor_1961,Lancamento_1315,Outros,317.0,Medio,07124-000,SP,Cidade_2115,2002-03-18,23,Credito Acessivel,2730.84,12.0,4.0,1,9,0,227.57,1,8,585.125,1.1511627906976745,1,1950845
550,5,571,99,16,2050.0,532,529,APTOS,Produtor_1040,Lancamento_0582,Autoconhecimento,617.0,Medio,09961-000,SP,Cidade_1624,1994-01-07,32,Credito Acessivel,1172.14,4.0,4.0,1,9,0,293.035,1,8,544.0,5.823529411764706,1,1949981
634,3,633,99,100,1713.0,654,667,APTOS,Produtor_0911,Lancamento_1839,Empreendedor,560.0,Medio,8743040,SP,Cidade_3306,2004-08-10,21,Credito Acessivel,1237.32,12.0,4.0,1,9,0,103.11,1,8,562.875,0.9801980198019802,1,1950752
512,1,543,99,37,1051.0,506,419,APTOS,Produtor_0396,Lancamento_0336,Autodesenvolvimento,220.0,Alto,07417-505,SP,Cidade_0405,1982-08-05,43,Credito Acessivel,4312.6,13.0,4.0,1,9,0,331.7384615384616,1,8,396.0,2.6052631578947367,2,1950851
559,3,579,99,59,1759.0,556,545,APTOS,Produtor_0753,Lancamento_3939,Outros,464.0,Medio,77500-000,TO,Cidade_4153,2006-01-23,20,Credito Acessivel,1019.76,12.0,4.0,1,9,0,84.98,1,8,519.875,1.65,1,1949961
500,3,542,99,45,2500.0,513,495,APTOS,Produtor_0617,Lancamento_0798,Outros,229.0,Alto,95096-500,RS,Cidade_1248,1986-05-31,39,Credito Acessivel,833.79,3.0,4.0,1,9,0,277.93,1,8,587.125,2.152173913043478,2,1950656
530,1,531,2,99,2883.0,513,514,APTOS,Produtor_0212,Lancamento_0306,Outros,299.0,Alto,29172-028,ES,Cidade_4887,1960-10-12,65,Credito Acessivel,2908.33,8.0,4.0,1,9,0,363.54125,1,8,634.125,0.02,2,1950849
666,4,691,99,100,1807.0,661,625,APTOS,Produtor_1042,Lancamento_0270,Outros,457.0,Medio,05712-030,SP,Cidade_5362,1994-12-15,31,Credito Acessivel,1189.92,12.0,4.0,1,9,0,99.16,1,8,581.625,0.9801980198019802,1,1950860
476,2,499,99,78,1821.0,520,485,APTOS,Produtor_1126,Lancamento_3173,Autoconhecimento,209.0,Alto,22783-117,RJ,Cidade_4446,1997-04-07,28,Credito Acessivel,1103.75,5.0,4.0,1,9,0,220.75,1,8,497.5,1.2531645569620251,2,1947876
580,1,542,99,81,5203.0,544,538,APTOS,Produtor_1120,Lancamento_3949,Outros,257.0,Alto,63490-000,CE,Cidade_2662,1994-01-27,32,Credito Acessivel,1196.4,12.0,4.0,1,9,0,99.7,1,8,948.5,1.2073170731707317,2,1950393
483,1,562,99,999,1629.0,538,523,APTOS,Produtor_0048,Lancamento_0185,Outros,358.0,Medio,26277-435,RJ,Cidade_3525,2006-11-30,19,Credito Acessivel,2306.98,13.0,4.0,1,9,0,177.46,1,8,604.25,0.099,1,1950819
625,2,597,99,100,1812.0,583,583,APTOS,Produtor_1757,Lancamento_4355,Outros,286.0,Alto,50791-005,PE,Cidade_4331,1976-04-06,49,Credito Acessivel,3328.56,12.0,4.0,1,9,0,277.38,1,8,550.125,0.9801980198019802,2,1950866
625,4,553,99,59,2004.0,554,540,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,277.0,Alto,87075-450,PR,Cidade_3170,1986-06-29,39,Antecipacao Produtor,2988.0,12.0,4.0,1,9,0,249.0,1,8,554.75,1.65,2,1950870
625,6,625,99,100,4448.0,625,572,APTOS,Produtor_1126,Lancamento_3173,Autoconhecimento,415.0,Medio,4814040,SP,Cidade_5362,1994-06-15,31,Credito Acessivel,1567.04,8.0,4.0,1,9,0,195.88,1,8,887.5,0.9801980198019802,1,1950784
624,4,543,99,100,2649.0,575,588,APTOS,Produtor_0805,Lancamento_2176,Autoconhecimento,919.0,Baixo,80510-330,PR,Cidade_1555,1967-02-19,58,Credito Acessivel,6718.32,24.0,4.0,1,9,0,279.93,1,8,647.75,0.9801980198019802,0,1950526
506,1,559,99,90,2064.0,507,418,APTOS,Produtor_1995,Lancamento_2227,Mentoria,218.0,Alto,92480-000,RS,Cidade_3560,2000-03-20,25,Credito Acessivel,11087.04,12.0,4.0,1,9,0,923.92,1,8,530.5,1.0879120879120878,2,1950875
588,1,515,99,87,1648.0,569,546,APTOS,Produtor_0721,Lancamento_4662,Outros,436.0,Medio,61650350,CE,Cidade_1243,1989-10-22,36,Credito Acessivel,2358.0,12.0,4.0,1,9,0,196.5,1,8,506.625,1.125,1,1950642
450,4,442,99,998,1813.0,478,469,APTOS,Produtor_1734,Lancamento_4866,Mentoria,262.0,Alto,68908-001,AP,Cidade_3028,1985-09-01,40,Credito Acessivel,1175.28,12.0,4.0,1,9,0,97.94,1,8,594.125,0.0990990990990991,2,1950872
587,4,607,99,100,3616.0,592,668,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,706.0,Baixo,18074-654,SP,Cidade_4970,1995-04-03,30,Antecipacao Produtor,2988.0,12.0,4.0,1,9,0,249.0,1,8,784.125,0.9801980198019802,0,1950879
624,3,522,99,100,2122.0,576,546,APTOS,Produtor_1042,Lancamento_0270,Outros,319.0,Medio,65800-000,MA,Cidade_0513,1987-07-17,38,Credito Acessivel,1189.92,12.0,4.0,1,9,0,99.16,1,8,574.0,0.9801980198019802,1,1950867
526,1,566,99,100,14701.0,551,550,APTOS,Produtor_0454,Lancamento_4017,Autodesenvolvimento,323.0,Medio,74810-030,GO,Cidade_2012,1999-09-08,26,Credito Acessivel,1164.0,10.0,4.0,1,9,0,116.4,1,8,2136.75,0.9801980198019802,1,1949426
650,3,682,99,100,2122.0,683,732,APTOS,Produtor_0753,Lancamento_3939,Outros,423.0,Medio,77826-200,TO,Cidade_0312,1981-04-22,44,Credito Acessivel,1019.76,12.0,4.0,1,9,0,84.98,1,8,633.875,0.9801980198019802,1,1950817
669,2,699,99,100,1579.0,671,651,APTOS,Produtor_0239,Lancamento_2999,Mentoria,668.0,Baixo,14861-124,SP,Cidade_0572,2005-12-14,20,Credito Acessivel,3502.6,10.0,4.0,1,9,0,350.26,1,8,558.75,0.9801980198019802,0,1926660
740,1,698,99,93,1824.0,670,674,APTOS,Produtor_0229,Lancamento_4347,Autodesenvolvimento,408.0,Medio,60761-495,CE,Cidade_1883,1986-08-05,39,Credito Acessivel,3813.84,12.0,4.0,1,9,0,317.82,1,8,599.875,1.053191489361702,1,1950839
692,7,656,99,93,6328.0,660,664,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,482.0,Medio,39470-000,MG,Cidade_2425,1971-02-18,54,Antecipacao Produtor,2988.0,12.0,4.0,1,9,0,249.0,1,8,1149.875,1.053191489361702,1,1950807
687,2,680,99,100,1872.0,665,691,APTOS,Produtor_1020,Lancamento_4840,Empreendedor,716.0,Baixo,86192-110,PR,Cidade_0999,2004-01-16,22,Credito Acessivel,3102.72,12.0,4.0,1,9,0,258.56,1,8,599.5,0.9801980198019802,0,1950885
627,7,687,99,100,1779.0,670,630,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,357.0,Medio,44430-192,BA,Cidade_4803,1986-06-28,39,Antecipacao Produtor,2988.0,12.0,4.0,1,9,0,249.0,1,8,574.875,0.9801980198019802,1,1950882
641,1,643,99,82,1651.0,594,594,APTOS,Produtor_1545,Lancamento_0990,Empreendedor,482.0,Medio,18953-000,SP,Cidade_2349,2006-08-14,19,Credito Acessivel,7210.85,10.0,4.0,1,9,0,721.085,1,8,538.125,1.1927710843373494,1,1950886
591,1,484,99,87,1409.0,539,547,APTOS,Produtor_0454,Lancamento_4017,Autodesenvolvimento,150.0,Alto,50760-080,PE,Cidade_4331,1999-03-13,26,Credito Acessivel,1164.0,10.0,4.0,1,9,0,116.4,1,8,469.625,1.125,2,1950892
611,1,585,99,69,3000.0,573,565,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,168.0,Alto,09896-310,SP,Cidade_5252,1998-07-12,27,Credito Acessivel,2988.0,12.0,4.0,1,9,0,249.0,1,8,687.875,1.4142857142857144,2,1836005
656,2,675,99,100,1624.0,655,620,APTOS,Produtor_2236,Lancamento_4671,Financeiro,560.0,Medio,2560080,SP,Cidade_5362,2004-07-15,21,Credito Acessivel,11169.74,12.0,4.0,1,9,0,930.8116666666666,1,8,553.875,0.9801980198019802,1,1950898
625,1,625,2,100,881.0,625,611,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,201.0,Alto,88840-000,SC,Cidade_5714,1979-10-24,46,Credito Acessivel,2988.0,12.0,4.0,1,9,0,249.0,1,8,433.75,0.0198019801980198,2,1950899
434,1,476,99,87,1536.0,444,435,APTOS,Produtor_0753,Lancamento_3911,Outros,238.0,Alto,45345-000,BA,Cidade_2656,1996-09-14,29,Credito Acessivel,634.0,8.0,4.0,1,9,0,79.25,1,8,439.0,1.125,2,1950261
714,2,618,99,70,4245.0,593,589,APTOS,Produtor_0324,Lancamento_1798,Outros,502.0,Medio,88708-860,SC,Cidade_5608,1984-08-20,41,Credito Acessivel,2106.12,12.0,4.0,1,9,0,175.51,1,8,866.25,1.3943661971830985,1,1950537
603,2,610,99,998,1773.0,593,593,APTOS,Produtor_0721,Lancamento_4662,Outros,338.0,Medio,44960-000,BA,Cidade_2243,1965-10-06,60,Credito Acessivel,2354.28,12.0,4.0,1,9,0,196.19000000000003,1,8,658.875,0.0990990990990991,1,1949470
535,2,517,99,100,2698.0,534,507,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,186.0,Alto,35701-126,MG,Cidade_4544,1987-06-28,38,Credito Acessivel,1792.8,12.0,4.0,1,9,0,149.4,1,8,624.0,0.9801980198019802,2,1943275
525,1,528,99,91,2760.0,523,524,APTOS,Produtor_0153,Lancamento_4581,Empreendedor,221.0,Alto,79640-630,MS,Cidade_5600,2000-06-11,25,Credito Acessivel,3719.52,12.0,4.0,1,9,0,309.96,1,8,631.375,1.076086956521739,2,1950901
574,2,591,99,83,8602.0,554,527,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,318.0,Medio,01545-001,SP,Cidade_5362,1990-01-26,36,Antecipacao Produtor,2988.0,12.0,4.0,1,9,0,249.0,1,8,1379.0,1.1785714285714286,1,1950906
378,1,414,99,20,809.0,471,473,APTOS,Produtor_1042,Lancamento_0270,Outros,221.0,Alto,82600-059,PR,Cidade_1555,1996-11-30,29,Credito Acessivel,1189.92,12.0,4.0,1,9,0,99.16,1,8,333.125,4.714285714285714,2,1950905
567,1,507,99,37,4672.0,547,537,APTOS,Produtor_1724,Lancamento_3838,Outros,247.0,Alto,85818-156,PR,Cidade_1208,1989-06-11,36,Credito Acessivel,813.28,4.0,4.0,1,9,0,203.32,1,8,870.875,2.6052631578947367,2,1949452
596,4,462,99,58,4448.0,537,490,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,326.0,Medio,08295-230,SP,Cidade_4998,1979-09-16,46,Credito Acessivel,1792.8,12.0,4.0,1,9,0,149.4,1,8,836.75,1.6779661016949152,1,1948815
613,1,610,99,0,1400.0,587,582,APTOS,Produtor_1822,Lancamento_3902,Outros,268.0,Alto,38280-000,MG,Cidade_2588,1990-07-24,35,Credito Acessivel,659.8,4.0,4.0,1,9,0,164.95,1,8,486.5,99.0,2,1950581
609,1,618,99,100,1621.0,575,571,APTOS,Produtor_1733,Lancamento_4955,Empreendedor,474.0,Medio,36505-220,MG,Cidade_5674,2005-06-06,20,Credito Acessivel,12410.76,12.0,4.0,1,9,0,1034.23,1,8,524.25,0.9801980198019802,1,1950896
691,1,655,99,99,1532.0,657,650,APTOS,Produtor_0804,Lancamento_4569,Mentoria,585.0,Medio,44860-426,BA,Cidade_2399,2002-03-16,23,Credito Acessivel,6701.76,12.0,4.0,1,9,0,558.48,1,8,548.0,0.99,1,1950909
587,5,548,99,95,3976.0,567,558,APTOS,Produtor_1485,Lancamento_2322,Empreendedor,308.0,Medio,11075-410,SP,Cidade_4822,1967-12-27,58,Credito Acessivel,517.8,6.0,4.0,1,9,0,86.3,1,8,804.375,1.03125,1,1950113
457,3,477,99,0,2199.0,494,487,APTOS,Produtor_0960,Lancamento_2164,Financeiro,205.0,Alto,26022-146,RJ,Cidade_3525,1989-09-14,36,Credito Acessivel,2444.88,12.0,4.0,1,9,0,203.74,1,8,527.0,99.0,2,1950780
472,1,458,99,35,1892.0,510,517,APTOS,Produtor_0375,Lancamento_0152,Outros,236.0,Alto,54756-080,PE,Cidade_0984,1988-09-19,37,Credito Acessivel,1217.7,11.0,4.0,1,9,0,110.7,1,8,498.0,2.75,2,1950910
399,2,400,99,62,674.0,433,409,APTOS,Produtor_0753,Lancamento_3911,Outros,196.0,Alto,48330-000,BA,Cidade_4434,2004-06-05,21,Credito Acessivel,634.0,8.0,4.0,1,9,0,79.25,1,8,309.75,1.5714285714285714,2,1950164
559,3,500,99,100,746.0,497,521,APTOS,Produtor_0865,Lancamento_3839,Empreendedor,252.0,Alto,40323-800,BA,Cidade_4592,2002-06-14,23,Credito Acessivel,1287.0,12.0,4.0,1,9,0,107.25,1,8,378.125,0.9801980198019802,2,1945261
508,2,469,99,100,5360.0,518,493,APTOS,Produtor_0288,Lancamento_2194,Empreendedor,281.0,Alto,59120280,RN,Cidade_3431,1960-11-21,65,Credito Acessivel,568.75,7.0,4.0,1,9,0,81.25,1,8,943.625,0.9801980198019802,2,1950296
525,1,559,99,0,1588.0,551,547,APTOS,Produtor_0753,Lancamento_3939,Outros,426.0,Medio,64035512,PI,Cidade_5498,2002-03-20,23,Credito Acessivel,1019.76,12.0,4.0,1,9,0,84.98,1,8,483.75,99.0,1,1950241
623,7,690,99,100,2784.0,644,584,APTOS,Produtor_1755,Lancamento_3190,Autoconhecimento,733.0,Baixo,80740-120,PR,Cidade_1555,1997-06-09,28,Credito Acessivel,3115.08,12.0,4.0,1,9,0,259.59,1,8,691.375,0.9801980198019802,0,1950902
552,4,479,2,99,1819.0,521,570,APTOS,Produtor_1660,Lancamento_2609,Financeiro,275.0,Alto,25530-100,RJ,Cidade_5319,1957-11-01,68,Credito Acessivel,100.0,1.0,4.0,1,9,0,100.0,1,8,505.75,0.02,2,1950908
450,1,509,99,51,1648.0,488,458,APTOS,Produtor_1131,Lancamento_4041,Outros,117.0,Alto,37170-000,MG,Cidade_0665,1988-03-22,37,Credito Acessivel,1985.76,12.0,4.0,1,9,0,165.48,1,8,463.0,1.9038461538461533,2,1950917
580,1,637,2,100,900.0,617,592,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,475.0,Medio,88037-416,SC,Cidade_1867,1988-10-12,37,Antecipacao Produtor,2988.0,12.0,4.0,1,9,0,249.0,1,8,428.625,0.0198019801980198,1,1946590
731,2,730,99,93,3711.0,680,713,APTOS,Produtor_2052,Lancamento_4108,Mentoria,790.0,Baixo,78060078,MT,Cidade_1539,1975-01-03,51,Credito Acessivel,3288.9,12.0,4.0,1,9,0,274.075,1,8,844.875,1.053191489361702,0,1944759
526,1,523,99,95,2506.0,520,453,APTOS,Produtor_0103,Lancamento_0887,Empreendedor,260.0,Alto,74815-455,GO,Cidade_2012,1999-05-20,26,Credito Acessivel,312.64,2.0,4.0,1,9,0,156.32,1,8,590.375,1.03125,2,1950925
553,1,506,99,85,2187.0,517,478,APTOS,Produtor_0048,Lancamento_0403,Outros,273.0,Alto,75600-000,GO,Cidade_2004,1992-01-01,34,Credito Acessivel,2176.2,12.0,4.0,1,9,0,181.35,1,8,553.25,1.1511627906976745,2,1950927
476,1,459,99,80,1450.0,546,508,APTOS,Produtor_0454,Lancamento_4017,Autodesenvolvimento,233.0,Alto,75450-000,GO,Cidade_2555,1995-04-25,30,Credito Acessivel,1164.0,10.0,4.0,1,9,0,116.4,1,8,452.375,1.2222222222222223,2,1950926
608,7,647,99,97,1703.0,647,675,APTOS,Produtor_0103,Lancamento_0887,Empreendedor,620.0,Medio,65083-526,MA,Cidade_5338,1965-04-29,60,Credito Acessivel,312.64,2.0,4.0,1,9,0,156.32,1,8,560.375,1.010204081632653,1,1950929
656,10,713,99,100,1524.0,692,717,APTOS,Produtor_0721,Lancamento_4662,Outros,439.0,Medio,64062-170,PI,Cidade_5498,1973-07-26,52,Credito Acessivel,2340.0,12.0,4.0,1,9,0,195.0,1,8,563.875,0.9801980198019802,1,1950871
671,2,671,99,998,1824.0,655,708,APTOS,Produtor_1662,Lancamento_0748,Outros,474.0,Medio,12306-190,SP,Cidade_2642,1969-07-10,56,Credito Acessivel,2403.96,12.0,4.0,1,9,0,200.33,1,8,703.5,0.0990990990990991,1,1950783
510,3,520,99,64,12364.0,501,467,APTOS,Produtor_1158,Lancamento_2470,Autoconhecimento,267.0,Alto,04438-030,SP,Cidade_5362,1974-11-11,51,Credito Acessivel,3836.4,19.0,4.0,1,9,0,201.9157894736842,1,8,1816.0,1.523076923076923,2,1950938
711,9,737,99,100,2506.0,722,718,APTOS,Produtor_0804,Lancamento_4569,Mentoria,533.0,Medio,60420-720,CE,Cidade_1883,1988-04-06,37,Credito Acessivel,6205.33,12.0,4.0,1,9,0,517.1108333333333,1,8,700.25,0.9801980198019802,1,1950944
620,2,584,99,95,2284.0,588,601,APTOS,Produtor_0906,Lancamento_4373,Outros,376.0,Medio,08568-420,SP,Cidade_4195,1981-07-09,44,Credito Acessivel,2977.08,12.0,4.0,1,9,0,248.09,1,8,609.125,1.03125,1,1950946
654,7,767,99,100,7994.0,710,664,APTOS,Produtor_2052,Lancamento_4108,Mentoria,460.0,Medio,13145731,SP,Cidade_3896,1991-01-14,35,Credito Acessivel,3288.9,12.0,4.0,1,9,0,274.075,1,8,1374.375,0.9801980198019802,1,1950948
537,2,521,99,100,3580.0,530,467,APTOS,Produtor_1724,Lancamento_3838,Outros,173.0,Alto,27286137,RJ,Cidade_5860,1992-05-26,33,Credito Acessivel,912.34,11.0,4.0,1,9,0,82.94,1,8,729.5,0.9801980198019802,2,1950931
597,3,627,2,97,17230.0,635,642,APTOS,Produtor_0701,Lancamento_3067,Mentoria,509.0,Medio,09080-210,SP,Cidade_4768,1999-11-06,26,Credito Acessivel,7296.76,5.0,4.0,1,9,0,1459.352,1,8,2479.125,0.0204081632653061,1,1950951
578,1,514,99,0,2805.0,565,616,APTOS,Produtor_1238,Lancamento_0833,Empreendedor,279.0,Alto,13340-480,SP,Cidade_2322,1975-05-19,50,Credito Acessivel,439.5,5.0,4.0,1,9,0,87.9,1,8,647.25,99.0,2,1950399
677,1,630,99,100,511.0,604,594,APTOS,Produtor_0721,Lancamento_4662,Outros,613.0,Medio,98807-460,RS,Cidade_4820,1994-06-05,31,Credito Acessivel,2300.4,12.0,4.0,1,9,0,191.7,1,8,402.0,0.9801980198019802,1,1950953
601,2,532,2,96,600.0,587,625,APTOS,Produtor_1113,Lancamento_2432,Outros,476.0,Medio,20770-240,RJ,Cidade_4446,1996-01-02,30,Credito Acessivel,4322.9,10.0,4.0,1,9,0,432.29,1,8,380.625,0.0206185567010309,1,1950941
536,2,547,99,100,26492.0,580,625,APTOS,Produtor_0721,Lancamento_4662,Outros,423.0,Medio,76820-250,RO,Cidade_4161,1962-03-02,63,Credito Acessivel,2300.4,12.0,4.0,1,9,0,191.7,1,8,3622.625,0.9801980198019802,1,1950945
576,2,570,99,73,2118.0,585,583,APTOS,Produtor_0869,Lancamento_2189,Outros,550.0,Medio,15362-008,SP,Cidade_4980,2004-11-12,21,Credito Acessivel,1609.68,12.0,4.0,1,9,0,134.14,1,8,575.75,1.337837837837838,1,1947149
638,7,653,99,21,15620.0,626,549,APTOS,Produtor_1240,Lancamento_1025,Outros,287.0,Outros,11055-060,SP,Cidade_4822,1986-12-24,39,Credito Acessivel,1427.28,12.0,4.0,1,9,0,118.94,1,8,2276.625,4.5,-1,1950956
520,1,503,99,96,4212.0,484,419,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,361.0,Medio,29115-620,ES,Cidade_5822,1986-05-13,39,Antecipacao Produtor,2988.0,12.0,4.0,1,9,0,249.0,1,8,791.75,1.0206185567010309,1,1949562
610,2,666,99,96,4203.0,648,652,APTOS,Produtor_0721,Lancamento_4662,Outros,705.0,Baixo,86605-788,PR,Cidade_4470,1993-10-25,32,Credito Acessivel,2171.89,12.0,4.0,1,9,0,180.9908333333333,1,8,872.0,1.0206185567010309,0,1950955
695,3,719,99,100,1780.0,709,724,APTOS,Produtor_0050,Lancamento_4330,Outros,783.0,Baixo,30840-500,MG,Cidade_0618,2002-05-13,23,Credito Acessivel,9360.24,24.0,4.0,1,9,0,390.01,1,8,603.625,0.9801980198019802,0,1950923
625,5,561,99,92,4676.0,557,552,APTOS,Produtor_2005,Lancamento_1446,Outros,346.0,Medio,29164-082,ES,Cidade_4887,1986-06-16,39,Credito Acessivel,539.16,6.0,4.0,1,9,0,89.86,1,8,895.875,1.064516129032258,1,1950958
593,3,563,99,998,3118.0,553,539,APTOS,Produtor_0753,Lancamento_3939,Outros,355.0,Medio,08750-560,SP,Cidade_3306,1988-07-14,37,Credito Acessivel,1019.76,12.0,4.0,1,9,0,84.98,1,8,808.25,0.0990990990990991,1,1950960
568,3,569,99,69,3122.0,590,584,APTOS,Produtor_1387,Lancamento_4944,Empreendedor,317.0,Medio,78700-110,MT,Cidade_4480,2001-05-09,24,Credito Acessivel,2767.72,5.0,4.0,1,9,0,553.544,1,8,700.5,1.4142857142857144,1,1931783
628,9,683,99,70,4180.0,646,643,APTOS,Produtor_0906,Lancamento_4373,Outros,432.0,Medio,02227-001,SP,Cidade_5362,1989-05-27,36,Credito Acessivel,2977.08,12.0,4.0,1,9,0,248.09,1,8,869.75,1.3943661971830985,1,1949253
587,1,523,99,100,2867.0,541,552,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,149.0,Alto,39401-364,MG,Cidade_3018,1977-01-11,49,Credito Acessivel,1792.8,12.0,4.0,1,9,0,149.4,1,8,658.75,0.9801980198019802,2,1942608
617,3,582,99,72,8501.0,549,520,APTOS,Produtor_0050,Lancamento_0591,Outros,325.0,Medio,11370-000,SP,Cidade_5387,1981-06-15,44,Credito Acessivel,2714.94,18.0,4.0,1,9,0,150.83,1,8,1367.875,1.356164383561644,1,1949428
552,2,529,99,44,2785.0,575,565,APTOS,Produtor_1254,Lancamento_2153,Mentoria,294.0,Alto,91030-390,RS,Cidade_4138,1976-07-09,49,Credito Acessivel,1364.4,12.0,4.0,1,9,0,113.7,1,8,643.875,2.2,2,1950970
530,1,569,99,50,2264.0,528,479,APTOS,Produtor_1849,Lancamento_0628,Outros,160.0,Alto,26900-000,RJ,Cidade_3256,1982-09-14,43,Credito Acessivel,1241.04,12.0,4.0,1,9,0,103.42,1,8,565.0,1.9411764705882355,2,1950436
679,2,705,99,100,1847.0,693,715,APTOS,Produtor_1067,Lancamento_2683,Empreendedor,751.0,Baixo,80060195,PR,Cidade_1555,2002-10-17,23,Credito Acessivel,1217.7,11.0,4.0,1,9,0,110.7,1,8,605.0,0.9801980198019802,0,1950982
603,7,595,99,11,4378.0,585,581,APTOS,Produtor_1254,Lancamento_2153,Mentoria,342.0,Medio,33236-458,MG,Cidade_2859,1985-10-21,40,Credito Acessivel,1364.4,12.0,4.0,1,9,0,113.7,1,8,857.375,8.25,1,1950979
602,4,666,99,998,2654.0,653,725,APTOS,Produtor_0498,Lancamento_1209,Financeiro,674.0,Baixo,08773-000,SP,Cidade_3306,1962-09-03,63,Credito Acessivel,3000.9,10.0,4.0,1,9,0,300.09000000000003,1,8,800.125,0.0990990990990991,0,1950959
494,1,506,99,30,1529.0,491,457,APTOS,Produtor_0721,Lancamento_4701,Autoconhecimento,142.0,Alto,65130-000,MA,Cidade_3899,2000-06-23,25,Credito Acessivel,2593.8,12.0,4.0,1,9,0,216.15,1,8,450.875,3.193548387096774,2,1950387
619,1,551,99,66,2848.0,543,568,APTOS,Produtor_1042,Lancamento_0270,Outros,287.0,Outros,03410-075,SP,Cidade_5362,1978-06-10,47,Credito Acessivel,1189.92,12.0,4.0,1,9,0,99.16,1,8,661.875,1.4776119402985075,-1,1950985
632,7,656,99,43,2511.0,641,636,APTOS,Produtor_1982,Lancamento_0646,Outros,323.0,Medio,13332-496,SP,Cidade_2322,1958-12-23,67,Credito Acessivel,3595.44,12.0,4.0,1,9,0,299.62,1,8,653.125,2.25,1,1950974
537,1,557,99,100,2461.0,536,466,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,180.0,Alto,87112-210,PR,Cidade_4839,1978-07-05,47,Credito Acessivel,2988.0,12.0,4.0,1,9,0,249.0,1,8,594.625,0.9801980198019802,2,1950986
539,1,514,99,100,2484.0,544,553,APTOS,Produtor_0753,Lancamento_3939,Outros,62.0,Alto,72460-260,DF,Cidade_0764,1993-10-23,32,Credito Acessivel,1019.76,12.0,5.0,1,10,1,84.98,1,8,604.25,0.9801980198019802,2,1950988
578,1,578,99,91,4220.0,597,625,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,359.0,Medio,87501-170,PR,Cidade_5684,1992-09-18,33,Antecipacao Produtor,2988.0,12.0,5.0,1,10,1,249.0,1,8,848.625,1.076086956521739,1,1946981
587,1,580,2,99,14640.0,524,520,APTOS,Produtor_2305,Lancamento_2125,Financeiro,215.0,Alto,88380-000,SC,Cidade_0510,1979-08-23,46,Credito Acessivel,35522.64,36.0,5.0,1,10,1,986.74,1,8,2119.125,0.02,2,1950372
651,4,684,99,100,6943.0,670,665,APTOS,Produtor_1903,Lancamento_2490,Mentoria,556.0,Medio,39300000,MG,Cidade_5267,2002-11-09,23,Credito Acessivel,7086.75,36.0,5.0,1,10,1,196.85416666666663,1,8,1227.0,0.9801980198019802,1,1950994
620,5,584,99,998,3226.0,600,579,APTOS,Produtor_0454,Lancamento_4017,Autodesenvolvimento,289.0,Alto,12082-250,SP,Cidade_5475,1971-03-23,54,Credito Acessivel,1164.0,10.0,5.0,1,10,1,116.4,1,8,838.875,0.0990990990990991,2,1950158
556,2,510,99,0,2197.0,528,517,APTOS,Produtor_1186,Lancamento_3758,Empreendedor,282.0,Alto,31810-460,MG,Cidade_0618,1976-03-16,49,Credito Acessivel,550.24,5.0,5.0,1,10,1,110.048,1,8,551.125,99.0,2,1950954
604,6,599,99,73,6318.0,591,604,APTOS,Produtor_0683,Lancamento_0232,Autoconhecimento,400.0,Medio,82860-572,PR,Cidade_0887,1975-03-13,50,Antecipacao Produtor,1792.8,12.0,5.0,1,10,1,149.4,1,8,1111.75,1.337837837837838,1,1951002
669,1,640,99,0,2238.0,632,594,APTOS,Produtor_1485,Lancamento_2322,Empreendedor,174.0,Alto,99704646,RS,Cidade_1739,1971-09-09,54,Credito Acessivel,483.8,5.0,5.0,1,10,1,96.76,1,8,609.125,99.0,2,1951006
625,1,601,99,33,7580.0,542,540,APTOS,Produtor_0607,Lancamento_1410,Outros,323.0,Medio,05110-000,SP,Cidade_5362,1980-01-26,46,Credito Acessivel,2230.2,12.0,5.0,1,10,1,185.85,1,8,1252.625,2.911764705882353,1,1950987
